CLUSTER ROOT NODE,CLUSTER SIZE
gbuf14[OL],3
g6375[OL],14
gbuf15[OL],3
gbuf16[OL],3
gbuf17[OL],3
g6376[OL],14
gbuf18[OL],3
gbuf19[OL],3
gbuf20[OL],3
g2661[OL],6
g7111[OL],32
g6860[OL],32
g6380[OL],32
g6381[OL],32
g5739[OL],24
g6382[OL],32
g5738[OL],23
g5737[OL],23
g4656[OL],10
g5175[OL],32
g5740[OL],20
g5176[OL],11
gbuf21[OL],3
gbuf22[OL],3
g5742[OL],14
g5743[OL],20
g6861[OL],25
g7113[OL],29
g7114[OL],32
g7115[OL],32
g7116[OL],32
g7117[OL],32
g7118[OL],32
g7305[OL],32
g7306[OL],32
g7307[OL],32
g7309[OL],32
g7308[OL],32
g2663[OL],6
g6386[OL],32
g6866[OL],19
g6878[OL],19
g6876[OL],19
g6874[OL],19
g6872[OL],19
g6870[OL],19
g6869[OL],19
g6867[OL],19
g6877[OL],19
g6875[OL],19
g6873[OL],19
g6871[OL],19
g6868[OL],19
g4658[OL],22
g6879[OL],19
g6891[OL],19
g6889[OL],19
g6887[OL],19
g6885[OL],19
g6883[OL],19
g6882[OL],19
g6880[OL],19
g6890[OL],19
g6888[OL],19
g6886[OL],19
g6884[OL],19
g6881[OL],19
g4659[OL],8
gbuf23[OL],3
g6387[OL],14
g2664[OL],6
gbuf24[OL],3
g6388[OL],14
g4662[OL],8
gbuf25[OL],3
g6389[OL],14
g3861[OL],8
gbuf26[OL],3
g6390[OL],14
g6391[OL],32
gbuf27[OL],3
gbuf28[OL],3
gbuf29[OL],3
g6392[OL],32
g5745[OL],14
g5180[OL],13
g5178[OL],14
g4665[OL],10
g5179[OL],11
g5744[OL],14
g5177[OL],13
g2671[OL],6
g2672[OL],6
g2673[OL],6
g4666[OL],9
g3862[OL],7
g6393[OL],14
gbuf30[OL],3
g8226[OL],32
g7769[OL],32
g7770[OL],32
g7771[OL],32
g7772[OL],32
g7773[OL],32
g7774[OL],32
g7775[OL],32
g8227[OL],32
g8678[OL],32
g8875[OL],32
g8960[OL],32
g9036[OL],32
g8228[OL],31
g7781[OL],32
g7776[OL],32
g7777[OL],32
g7778[OL],32
g7779[OL],32
g7780[OL],32
g5181[OL],14
g5182[OL],20
g5183[OL],20
g4667[OL],9
g5184[OL],17
g5746[OL],20
g4669[OL],10
g5185[OL],12
g5186[OL],18
g5187[OL],18
g3863[OL],7
g4668[OL],10
g7104[OL],21
g8223[OL],32
gbuf31[OL],3
g7764[OL],32
gbuf32[OL],3
g5171[OL],9
g2653[OL],6
g8672[OL],32
g8864[OL],32
g9133[OL],32
g7515[OL],30
g7516[OL],32
g7517[OL],32
g7105[OL],19
gbuf33[OL],3
gbuf34[OL],3
g8865[OL],32
g8867[OL],32
g6851[OL],16
gbuf35[OL],3
gbuf36[OL],3
g2654[OL],6
g8869[OL],32
g8870[OL],32
g8871[OL],32
g9034[OL],32
g8957[OL],32
g7518[OL],27
g6852[OL],18
gbuf37[OL],3
gbuf38[OL],3
gbuf39[OL],3
gbuf40[OL],3
g7106[OL],26
g1612[OL],4
gbuf41[OL],3
gbuf42[OL],3
g6853[OL],21
g6854[OL],25
g6855[OL],27
g7107[OL],30
g7299[OL],32
g7521[OL],32
g7766[OL],32
g8225[OL],32
g8674[OL],32
g8874[OL],32
g7526[OL],24
gbuf43[OL],3
gbuf44[OL],3
gbuf45[OL],3
g7767[OL],30
g6856[OL],24
gbuf46[OL],3
gbuf47[OL],3
gbuf48[OL],3
gbuf49[OL],3
g7520[OL],29
g7522[OL],32
g7523[OL],32
g7524[OL],32
g7525[OL],32
g7519[OL],32
g7765[OL],32
g8224[OL],32
g8673[OL],32
g8873[OL],32
g8959[OL],32
g9035[OL],32
g9117[OL],32
g9134[OL],32
g9145[OL],32
g2655[OL],4
gbuf50[OL],3
gbuf51[OL],3
gbuf52[OL],3
gbuf53[OL],3
g5172[OL],15
g6774[OL],16
g6775[OL],16
g6776[OL],16
g6777[OL],16
g6778[OL],16
g6779[OL],16
g6780[OL],16
g6781[OL],16
g7733[OL],32
g7509[OL],32
g7734[OL],32
g4598[OL],10
g3832[OL],7
gbuf54[OL],3
gbuf55[OL],3
gbuf56[OL],3
g3831[OL],8
g5731[OL],17
g5159[OL],10
g3830[OL],8
g5730[OL],17
g5158[OL],10
g3835[OL],8
g5732[OL],17
g5160[OL],10
g3834[OL],8
g5733[OL],17
g5161[OL],10
g7735[OL],32
g7736[OL],32
g7738[OL],32
g7737[OL],32
g7739[OL],32
g7740[OL],32
g7741[OL],32
g7742[OL],32
g6309[OL],14
g6310[OL],14
g4599[OL],8
g6794[OL],16
gbuf57[OL],3
g5145[OL],10
g6782[OL],16
gbuf58[OL],3
g5146[OL],10
g6783[OL],16
gbuf59[OL],3
g5157[OL],10
g6784[OL],16
gbuf60[OL],3
g5147[OL],10
g6785[OL],16
gbuf61[OL],3
g5148[OL],10
g6786[OL],16
g5153[OL],10
g6787[OL],16
g5154[OL],10
g6788[OL],16
g5155[OL],10
g6789[OL],16
g5156[OL],10
g6790[OL],16
g5149[OL],10
g6791[OL],16
g5150[OL],10
g6792[OL],16
g5151[OL],10
g6793[OL],16
g5152[OL],10
g3836[OL],8
gbuf62[OL],3
g9087[OL],32
g9088[OL],32
g9089[OL],32
g9090[OL],32
g9091[OL],32
g9092[OL],32
g9085[OL],32
g9086[OL],32
g4600[OL],8
g6311[OL],15
g4601[OL],8
g6312[OL],15
g4602[OL],8
g6313[OL],15
g4603[OL],8
g6314[OL],15
g4604[OL],8
g6315[OL],15
g4605[OL],8
g6316[OL],15
g4606[OL],8
g6317[OL],15
g4607[OL],8
g6318[OL],15
g4608[OL],8
g6319[OL],15
g4609[OL],8
g6320[OL],15
g4610[OL],8
g6321[OL],15
g4611[OL],8
g6322[OL],15
g4612[OL],8
g6323[OL],15
g3838[OL],8
gbuf63[OL],3
g9095[OL],32
g9096[OL],32
g9097[OL],32
g9098[OL],32
g9099[OL],32
g9100[OL],32
g9093[OL],32
g9094[OL],32
g4613[OL],8
g6324[OL],15
g4614[OL],8
g6325[OL],15
g4615[OL],8
g6326[OL],15
g4616[OL],8
g6327[OL],15
g4617[OL],8
g6328[OL],15
g4618[OL],8
g6329[OL],15
g4619[OL],8
g6330[OL],15
g4620[OL],8
g6331[OL],15
g4621[OL],8
g6332[OL],15
g4622[OL],8
g6333[OL],15
g4623[OL],8
g6334[OL],15
g4624[OL],8
g6335[OL],15
g4625[OL],8
g6336[OL],15
g3840[OL],8
gbuf64[OL],3
g9103[OL],32
g9104[OL],32
g9105[OL],32
g9106[OL],32
g9107[OL],32
g9108[OL],32
g9101[OL],32
g9102[OL],32
g4626[OL],8
g6337[OL],15
g4627[OL],8
g6338[OL],15
g4628[OL],8
g6339[OL],15
g4629[OL],8
g6340[OL],15
g4630[OL],8
g6341[OL],15
g4631[OL],8
g6342[OL],15
g4632[OL],8
g6343[OL],15
g4633[OL],8
g6344[OL],15
g4634[OL],8
g6345[OL],15
g4635[OL],8
g6346[OL],15
g4636[OL],8
g6347[OL],15
g4637[OL],8
g6348[OL],15
g4638[OL],8
g6349[OL],15
g3842[OL],8
gbuf65[OL],3
g9111[OL],32
g9112[OL],32
g9113[OL],32
g9114[OL],32
g9115[OL],32
g9116[OL],32
g9109[OL],32
g9110[OL],32
g4639[OL],8
g6350[OL],15
g4640[OL],8
g6351[OL],15
g4641[OL],8
g6352[OL],15
g4642[OL],8
g6353[OL],15
g4643[OL],8
g6354[OL],15
g4644[OL],8
g6355[OL],15
g4645[OL],8
g6356[OL],15
g4646[OL],8
g6357[OL],15
g4647[OL],8
g6358[OL],15
g4648[OL],8
g6359[OL],15
g4649[OL],8
g6360[OL],15
g4650[OL],8
g6361[OL],15
g4651[OL],8
g6362[OL],15
g3844[OL],8
g6363[OL],15
g3845[OL],8
g6364[OL],15
g3846[OL],8
g6365[OL],15
g9026[OL],32
g9027[OL],32
g9028[OL],32
g3847[OL],8
g6366[OL],15
g3848[OL],8
g6367[OL],15
g3850[OL],8
g6368[OL],15
g3851[OL],8
g6369[OL],15
g3852[OL],8
g6370[OL],15
g9029[OL],32
g9030[OL],32
g9031[OL],32
g9032[OL],32
g9033[OL],32
g3849[OL],8
gbuf66[OL],3
g6795[OL],16
g6796[OL],16
g6797[OL],16
g6798[OL],16
g6807[OL],16
g6799[OL],16
g6800[OL],16
g6801[OL],16
g6802[OL],16
g6803[OL],16
g6804[OL],16
g6805[OL],16
g6806[OL],16
g6808[OL],16
g6809[OL],16
g6810[OL],16
g6811[OL],16
g6820[OL],16
g6812[OL],16
g6813[OL],16
g6814[OL],16
g6815[OL],16
g6816[OL],16
g6817[OL],16
g6818[OL],16
g6819[OL],16
g6821[OL],16
g6822[OL],16
g6831[OL],16
g6823[OL],16
g6824[OL],16
g6825[OL],16
g6826[OL],16
g6827[OL],16
g6828[OL],16
g6829[OL],16
g6830[OL],16
g4652[OL],9
gbuf67[OL],3
g7743[OL],32
g7744[OL],32
g7745[OL],32
g7746[OL],32
g7747[OL],32
g7748[OL],32
g7749[OL],32
g7750[OL],32
g7751[OL],32
g7752[OL],32
g7753[OL],32
g7755[OL],32
g7754[OL],32
g6371[OL],32
g6840[OL],16
g6832[OL],16
g6833[OL],16
g6834[OL],16
g6835[OL],16
g6836[OL],16
g6837[OL],16
g6838[OL],16
g6839[OL],16
g6841[OL],16
g6842[OL],16
g6843[OL],16
g6844[OL],16
g6845[OL],16
g6846[OL],16
g6847[OL],16
g6848[OL],16
g3854[OL],7
g5162[OL],13
g5734[OL],14
g7756[OL],26
g7757[OL],31
g7510[OL],28
g7511[OL],28
g7758[OL],31
g7759[OL],31
g7296[OL],22
g7760[OL],24
g7761[OL],29
g7512[OL],26
g7513[OL],26
g7762[OL],29
g7763[OL],29
g7297[OL],22
g3857[OL],7
g5169[OL],13
g5170[OL],15
g8664[OL],31
g8665[OL],31
g8666[OL],31
g8667[OL],31
g8668[OL],31
g8669[OL],31
g8670[OL],31
g8671[OL],31
g5168[OL],12
g5735[OL],17
g2652[OL],6
g6372[OL],19
g8220[OL],32
g8221[OL],32
g8222[OL],32
g2651[OL],6
g2650[OL],6
g2649[OL],6
g2648[OL],6
g2647[OL],6
g2646[OL],6
g2645[OL],6
g2644[OL],6
g7102[OL],30
gbuf68[OL],3
gbuf69[OL],3
g5165[OL],15
g5163[OL],11
g3856[OL],7
g5166[OL],13
g5167[OL],15
g4654[OL],10
g3855[OL],8
gbuf70[OL],3
gbuf71[OL],3
gbuf72[OL],3
gbuf73[OL],3
gbuf74[OL],3
gbuf75[OL],3
gbuf76[OL],3
g7099[OL],32
g7100[OL],32
g7101[OL],32
g9386[OL],32
g8956[OL],32
g1000,1
g6573,12
g1860,2
g3591,3
II14302,28
g1597,2
g1872,9
g1600,2
II8452,5
g6110,10
g1864,2
g6664,16
g3492,11
g979[IL],1
g1865,2
g4444,6
g1695,2
II7232,25
g3086,3
g3659,3
g3124,3
g906[IL],1
g901[IL],1
g921[IL],1
g849[IL],1
g1760,3
II8063,13
g1987,3
II6930,3
II8052,13
g3316,4
II6911,3
g6232,11
g1030[IL],1
g6452,16
g6111,10
g2396,2
g1603,3
g4689,8
g5526,9
g3917,6
g43,1
g6204,19
g3942,6
g6227,8
g4748,5
g6089,32
g6093,32
g8655,32
II14932,32
II14933,32
g5317,32
g8735,32
II15228,32
II15229,32
II15230,32
II15231,32
g8443,32
g8421,32
II15098,32
II15099,32
II15100,32
II15101,32
g5345,32
g8736,32
g8748,32
g8740,32
g8493,32
g8239,32
g8483,32
g8464,32
g8514,32
g8153,32
g8074,32
g8069,32
g7658,32
g7616,32
g8082,32
g7634,32
g6242,8
g6096,32
g6097,32
g8232,32
II14941,32
g8723,32
II15239,32
II15240,32
II15241,32
II15242,32
II15040,32
II15041,32
II15042,32
II15043,32
g8739,32
g8742,32
g8151,32
g8077,32
g8075,32
g8439,32
g8440,32
g8405,32
g8460,32
g6225,8
g6059,32
g6102,32
II14951,32
g8456,32
g8513,32
g8458,32
g8199,32
g7937,32
g7887,32
g8029,32
g8018,32
g7993,32
g7966,32
g7793,32
g7811,32
g8727,32
II15250,32
II15251,32
II15252,32
II15253,32
II15082,32
II15083,32
II15084,32
II15085,32
g8741,32
g8745,32
g8912,32
g6238,8
g6070,32
g6104,32
II14959,32
g8744,32
g8749,32
g8862,32
g8090,32
g8080,32
g8613,32
g8621,32
g8622,32
g8628,32
II15265,32
II15109,32
II15110,32
II15111,32
II15112,32
g6221,8
g6074,32
g6106,32
II14969,32
g8732,32
g8737,32
g8861,32
g8089,32
g8087,32
g8457,32
g8383,32
g8626,32
II15276,32
II15051,32
II15052,32
II15053,32
II15054,32
g6235,8
II15283,32
II15284,32
g8709,32
g8713,32
II15017,32
g6092,32
g8728,32
g8733,32
g8679,32
g8088,32
g8062,32
g6108,32
g8624,32
g8659,32
II14980,32
g8363,32
g8342,32
g8407,32
g8386,32
g7951,32
g7920,32
g7983,32
g8181,32
g7855,32
g7838,32
g7905,32
g7870,32
g6216,8
II15290,32
II15291,32
g8704,32
g8710,32
II15029,32
g6101,32
g8724,32
g8729,32
g8680,32
g8081,32
g8064,32
g6072,32
g8623,32
g8656,32
II14985,32
g6230,8
g6103,32
g8721,32
g8725,32
g8079,32
g8066,32
g6075,32
g8620,32
g8705,32
II15297,32
II15298,32
II15071,32
II15072,32
II15073,32
II15074,32
g8337,32
g8379,32
g8543,32
II14766,32
II14767,32
g6210,8
g7653,32
g5403,9
g9192,32
g9179,32
g9190,32
g9165,32
II15855,32
g9168,32
g9279,32
g6229,7
g8963,32
g8859,32
g8788,32
g9278,32
g6226,7
II15030,32
II15031,32
II15032,32
g8951,32
g9054,32
g9277,32
g6222,7
II15018,32
II15019,32
II15020,32
g8879,32
g9052,32
g9276,32
g6217,7
g9023,32
II14970,32
g8694,32
g9275,32
g6211,7
g9022,32
II14960,32
g8706,32
g9259,32
g6206,7
g9021,32
g9038,32
g9258,32
g6205,7
g9037,32
II14942,32
II15044,32
g9240,32
g5757,7
g9084,32
II15102,32
g9349,32
g6245,7
g9202,32
II15888,32
g9191,32
II15887,32
g5680,8
g5101,7
g3654,4
g3617,3
g1224[IL],1
g2092,2
II5763,2
g2096,2
g1879,3
g2007,2
g2100,2
g3723,3
g3563,3
g2039,2
g3746,3
g4160,6
g2170,2
g3764,3
g3913,5
g2389,2
g2276,3
g3579,3
g3603,3
g2148,2
g1304[IL],1
g4048,6
g2407,3
g1938,2
g3605,3
g3644,3
g3635,3
g1296[IL],1
g3390,4
g3523,4
g4073,6
g2131,2
g4082,6
g2145,2
g2522,2
g1247[IL],1
g1961,2
g3014,4
g2543,2
g4457,6
g1345[IL],1
g2548,2
g3716,3
g1348[IL],1
g5055,7
g2536,2
g3735,3
g5073,7
g1977,2
g3739,3
g3769,3
g3754,3
g5084,7
g2551,2
g3757,3
g5099,7
g2556,2
g3770,3
g1975,2
g2043,3
g1929,2
g1263[IL],1
g1257[IL],1
g1266[IL],1
g2424,2
g125[IL],1
g4068,5
g2177,2
g4099,5
g2253,2
g2460,3
g4100,5
g2256,2
g2044,3
g3728,3
g4101,5
g2259,2
g2728,3
g1322[IL],1
g4086,5
g2210,2
g2746,3
g4128,5
g2340,2
g2770,3
g4199,5
g2511,2
g3750,3
g3768,3
g2205,2
g4894,31
g4548,10
g4528,10
g4513,10
g4502,10
g3506,3
g1360[IL],1
g2821,3
g1357[IL],1
g2807,3
g1354[IL],1
g2798,3
g1351[IL],1
g5056,21
g3924,10
g3914,10
g2721,3
g2011,3
g2703,3
g2525,3
g3822,3
g2517,3
g3815,3
g2506,3
g3808,3
g2502,3
g3802,3
g2498,3
g3939,10
g3925,10
g3915,10
g3907,10
g2966,3
g1272[IL],1
g2973,3
g1276[IL],1
g2982,3
g1280[IL],1
g2989,3
g1284[IL],1
g5298,9
g5612,7
g1486[IL],1
g4841,6
g5541,7
g4238,17
g174[IL],1
g1924,2
g4225,13
g2683,3
g2674,3
g3491,3
g6436,12
g5547,13
g2695,3
g2698,3
g2686,3
g2689,3
g2692,3
g6688,16
g6694,18
g6699,20
g6707,22
g6166,9
g1509[IL],1
g1504[IL],1
g1499[IL],1
g1494[IL],1
g1489[IL],1
g1481[IL],1
g2677,3
g1665,2
g4230,17
g6172,9
g2680,3
g6182,9
g1519[IL],1
g1514[IL],1
g1674,2
g6040,9
g1462[IL],1
II8127,10
g6044,9
g1467[IL],1
g4872,32
g6045,9
g1472[IL],1
g6047,9
g1477[IL],1
g6112,32
g1553,1
g1549[IL],1
g1545[IL],1
g1251[IL],1
g971[IL],1
g962,1
g972[IL],1
II5757,5
g4057,5
g4065,5
g6588,11
g3338,4
g5529,9
g4109,6
g2295,2
g4118,6
g3790,5
g6270,13
g2816,4
g6559,31
g162[IL],1
g4690,13
g2862,5
g6090,10
g4226,4
g3079,4
g1690,4
II8120,7
g3220,3
II8119,6
g2934,5
g3091,4
II8165,9
g3231,5
II8164,8
g7688,32
g6984,18
g4146,7
g1011,3
g1837,2
g1008,1
g6109,19
II8966,7
g1034[IL],1
II5914,2
g3526,4
g2185,3
g3187,5
g3530,4
g3219,5
g3548,4
II5478,2
g3521,4
g1616,3
g1142[IL],1
g3512,4
g1092[IL],1
g1134[IL],1
g1611,2
g1138[IL],1
g2655,3
g1158[IL],1
g1149[IL],1
g2216,3
g1037[IL],1
II9310,8
g1041[IL],1
g4938,9
g5603,10
g1045[IL],1
g5607,10
g1049[IL],1
g2810,3
g5610,10
g4969,8
g1053[IL],1
g5616,10
g1057[IL],1
g5611,9
g5622,10
g6057,11
g1061[IL],1
g5631,10
g6060,11
g1065[IL],1
g5587,10
g6043,11
g1069[IL],1
g5598,10
g6046,11
g1073[IL],1
g7069,30
g6722,26
g5847,11
g5874,11
g5897,11
g5918,11
g5939,11
II12051,23
g5956,11
g6253,10
g5418,9
g55[IL],1
g4018,6
g5448,9
g58[IL],1
g5427,9
g146[IL],1
g3287,4
g3264,4
g3238,4
g3430,4
g3398,4
g3359,4
g1878,2
g2157,3
g150[IL],1
g3047,4
g154[IL],1
g80[IL],1
g158[IL],1
g168[IL],1
g4567,5
g4466,32
g255[IL],1
II9466,7
g4578,5
g258[IL],1
g4586,5
g261[IL],1
g4592,5
g264[IL],1
g3865,5
g267[IL],1
g4511,5
g270[IL],1
g4522,5
g281[IL],1
g4539,5
g284[IL],1
g4579,5
g4494,32
g336[IL],1
g4587,5
g339[IL],1
g4593,5
g342[IL],1
g3866,5
g345[IL],1
g3873,5
g348[IL],1
g4524,5
g351[IL],1
g4541,5
g362[IL],1
g4556,5
g365[IL],1
g4588,5
g4514,32
g417[IL],1
g4594,5
g420[IL],1
g3867,5
g423[IL],1
g3874,5
g426[IL],1
g3878,5
g429[IL],1
g4543,5
g432[IL],1
g4558,5
g443[IL],1
g4570,5
g446[IL],1
g4595,5
g4158,32
g498[IL],1
g3868,5
g501[IL],1
g3875,5
g504[IL],1
g3879,5
g507[IL],1
g3882,5
g510[IL],1
g4560,5
g513[IL],1
g4572,5
g524[IL],1
g4582,5
g527[IL],1
g3880,5
g547[IL],1
II7632,5
g4545,5
g550[IL],1
g4561,5
g553[IL],1
g4050,5
g563[IL],1
g4056,5
g570[IL],1
g4573,5
g588[IL],1
g4583,5
g591[IL],1
g4590,5
g573[IL],1
g661[IL],1
II8078,13
g2020,3
g74[IL],1
g665[IL],1
g669[IL],1
g673[IL],1
g677[IL],1
g681[IL],1
g685[IL],1
g706[IL],1
g710[IL],1
II8071,13
g68[IL],1
g714[IL],1
g718[IL],1
g734[IL],1
g730[IL],1
g4185,9
g4131,9
g4129,9
g4107,9
g4097,9
g4124,9
g4127,7
g2626,3
g2627,3
g649,3
g2637,3
g695,3
g2638,3
g699,3
g2639,3
g703,3
g2631,3
II5377,2
g855[IL],1
g2057,3
g2106,3
g859[IL],1
g4829,7
g4937,16
g2332,2
g3002,5
g1590,3
g866[IL],1
g916[IL],1
g891[IL],1
g878[IL],1
g1855,2
g875[IL],1
g871[IL],1
g929[IL],1
g1926,2
g3681,13
g2368,11
g5305,14
g5312,16
g6757,32
g5917,32
g4526,4
g1738,2
g6465,32
II15856,32
II15857,32
g6762,32
g5938,32
g4546,4
g1745,2
II9539,7
g4155,32
g4172,31
g4163,32
g4504,32
II8400,17
II8401,17
II8436,16
II8437,16
II8546,17
II8547,15
II8412,17
II8413,16
II8431,17
II8432,16
II8588,17
II8589,16
II8612,17
II8613,15
II7994,17
II7995,15
II8417,16
II8418,17
g3341,4
g2074,3
g4469,32
g4517,31
II8460,16
II8461,16
II8617,16
II8618,16
g83[IL],1
g86[IL],1
g4216,29
g4201,30
g4187,29
g4182,30
g4169,31
g4176,30
g4166,31
g7083,32
g7652,32
g658,3
g4589,5
g2470,2
g49,1
g746[IL],1
g4194,29
II8028,17
II8029,14
g4417,32
g185[IL],1
g142[IL],1
g110[IL],1
g4414,32
g4403,32
g4445,32
g4427,32
g4568,5
g4554,5
g4483,32
g3743,3
g4580,5
g4139,32
g4529,32
g3825,3
g2863,3
g2761,3
g2700,3
g4147,32
g4430,32
g4135,32
II6956,3
g3771,3
g4448,32
g4497,32
g4507,32
g4532,32
g4142,32
g4549,32
g4150,31
II7107,3
g4486,32
g852[IL],1
II7775,5
g3612,4
g3705,4
g655,3
g4581,5
g2706,3
g182[IL],1
g138[IL],1
g105[IL],1
g4555,5
g4538,5
g2709,3
g4569,5
g2774,3
g2873,3
g3761,3
g3780,3
g741[IL],1
g757,1
g652[IL],1
g4571,5
g756,1
g2724,3
g181[IL],1
g134[IL],1
g100[IL],1
g4540,5
g4521,5
g3462,3
g4557,5
g2787,3
g3542,3
g3774,3
g3787,3
g863[IL],1
g846[IL],1
II9446,7
g4559,5
g5076,8
g843[IL],1
g738,3
g753,1
g2743,3
g2795,3
g3557,3
g3784,3
g3485,3
g4542,5
g4523,5
g4510,5
g180[IL],1
g8156,32
g8042,32
g130[IL],1
g8111,32
g95[IL],1
g8131,32
g7367,32
g7557,32
g642,3
g4544,5
g2992,3
g840[IL],1
g724,3
g752,1
g2764,3
g2804,3
g3574,3
g3798,3
g3488,3
g4525,5
g4512,5
g4500,5
g179[IL],1
g126[IL],1
g89[IL],1
g184[IL],1
g122[IL],1
g3805,3
g2818,3
g2777,3
g2996,3
g837[IL],1
g754,1
g639,3
g183[IL],1
g118[IL],1
g3812,3
g2829,3
g2790,3
g2999,3
g834[IL],1
g755,1
g636,3
g3008,3
g831[IL],1
g751,1
g114[IL],1
g2837,3
g3819,3
g691,3
g5754,10
g5971,11
II12078,23
g5988,11
g8658,32
II14990,32
II15075,32
g8275,32
g8323,32
g8459,32
g8380,32
g8884,32
II15261,32
II15262,32
II15263,32
II15264,32
g8315,32
g8377,32
g8359,32
g8611,32
g8693,32
g8703,32
g8712,32
g8717,32
g8306,32
g8361,32
g8299,32
g8687,32
g8287,32
g8334,32
g8295,32
g8339,32
g8237,32
g8300,32
g8261,32
g8282,32
g7471,17
g8362,32
g8403,32
g8610,32
g7476,17
g8073,32
g8092,32
g5665,6
g8332,32
g8333,32
g8686,32
g8702,32
g8280,32
g8257,32
g8319,32
g8327,32
II14288,32
g5658,6
g7678,32
g7483,17
g5654,6
g5649,6
II15272,32
II15273,32
II15274,32
II15275,32
g44[IL],1
g5645,6
g5639,6
g8150,32
g8078,32
g8070,32
g5628,6
II14479,32
g5261,6
g8385,32
g8404,32
g8441,32
g8462,32
g8278,32
g8329,32
g8461,32
g8382,32
II14753,32
II14754,32
g7456,17
g5690,6
II15863,32
g9171,32
II15862,32
g9151,32
II14952,32
g9143,32
g9024,32
g9146,32
g9160,32
g9025,32
g9119,32
II14484,32
g9135,32
g4814,6
g969[IL],1
II5868,2
II5872,2
g2162,3
g2149,3
g2137,3
g52[IL],1
g2484,2
II5883,2
II5842,2
g71[IL],1
II5855,2
g77[IL],1
II7204,3
g8013,32
g5137,8
II15165,32
g8341,32
g8384,32
g8542,32
g8697,32
g8714,32
g8718,32
g8719,32
g8269,32
g8314,32
g8309,32
g8695,32
g8259,32
g8294,32
g8263,32
g8305,32
g8264,32
g8260,32
g8277,32
g8301,32
g7460,17
g8041,32
g8039,32
g8335,32
g8340,32
g8290,32
g8691,32
g8291,32
g8276,32
g8325,32
g8330,32
g5397,9
g7696,32
g3634,4
