CLUSTER ROOT NODE,CLUSTER SIZE
U12866[OL],32
U2243[OL],32
U12871[OL],32
U12860[OL],32
U12892[OL],32
U12870[OL],32
U12856[OL],32
U12890[OL],32
U12893[OL],32
U2066[OL],32
U4813[OL],32
U4814[OL],32
U4815[OL],32
U4816[OL],32
U5199[OL],32
U5200[OL],32
U5198[OL],32
U5224[OL],32
U5302[OL],32
U5282[OL],32
U12902[OL],32
U12903[OL],32
U12872[OL],32
U12873[OL],32
U12874[OL],32
U12875[OL],32
U12876[OL],32
U12877[OL],32
U12878[OL],32
U12879[OL],32
U12880[OL],32
U12881[OL],32
U12882[OL],32
U12883[OL],32
U12888[OL],32
U12884[OL],32
U12887[OL],32
U12885[OL],32
U12886[OL],32
U6494[OL],32
U6493[OL],32
U6492[OL],32
U6491[OL],32
U13600[OL],32
U13599[OL],32
U13598[OL],32
U13597[OL],32
U13596[OL],32
U13595[OL],32
U13594[OL],32
U13593[OL],32
U13592[OL],32
U6490[OL],32
U6489[OL],32
U6488[OL],32
U6487[OL],32
U6486[OL],32
U13591[OL],32
U6485[OL],32
U13590[OL],32
U6484[OL],32
U6483[OL],32
U13589[OL],32
U13588[OL],32
U13587[OL],32
U13586[OL],32
U13585[OL],32
U13584[OL],32
U13583[OL],32
U6482[OL],32
U6481[OL],32
U5317[OL],32
U12889[OL],3
U2244[OL],32
U5201[OL],32
U2241[OL],32
U2246[OL],32
U4873[OL],32
U12901[OL],32
U12868[OL],32
U12867[OL],32
U12865[OL],32
U4860[OL],32
U2242[OL],32
U12900[OL],32
U12862[OL],32
U12891[OL],32
U12899[OL],32
U12861[OL],32
U5202[OL],32
U2248[OL],32
U12858[OL],32
U4885[OL],32
U12898[OL],32
U3392[OL],32
U12857[OL],32
U12897[OL],32
U12896[OL],32
U12853[OL],32
U12895[OL],32
U5203[OL],32
U12894[OL],32
U5210[OL],32
U9613[OL],32
U4404[OL],32
U4407[OL],32
U5348[OL],32
U13021[OL],32
U2002[OL],32
U1922[OL],32
U2136[OL],32
U13022[OL],32
U13023[OL],32
U4396[OL],32
U5437[OL],32
U4394[OL],32
U5339[OL],32
U1926[OL],32
U4399[OL],32
U13024[OL],32
U4388[OL],32
U2102[OL],32
U5435[OL],32
U1950[OL],32
U1956[OL],32
U441[OL],32
U2134[OL],32
U4402[OL],32
U4386[OL],32
U4385[OL],32
U5433[OL],32
U4585[OL],32
U2119[OL],32
U4384[OL],32
U6478[OL],32
U12972[OL],32
U13580[OL],32
U13579[OL],32
U12991[OL],32
U12992[OL],32
U12993[OL],32
U12994[OL],32
U12995[OL],32
U12996[OL],32
U12997[OL],32
U12998[OL],32
U12999[OL],32
U13000[OL],32
U13001[OL],32
U13002[OL],32
U13003[OL],32
U13004[OL],32
U13005[OL],32
U13006[OL],32
U13007[OL],32
U13008[OL],32
U13009[OL],32
U13010[OL],32
U13011[OL],32
U13012[OL],32
U13013[OL],32
U13014[OL],32
U13015[OL],32
U13016[OL],32
U13017[OL],32
U13018[OL],32
U13019[OL],32
U13020[OL],32
U13578[OL],32
U13577[OL],32
U13576[OL],32
U13575[OL],32
U13574[OL],32
U13573[OL],32
U13572[OL],32
U13571[OL],32
U13570[OL],32
U13569[OL],32
U13568[OL],32
U13567[OL],32
U13566[OL],32
U13565[OL],32
U13564[OL],32
U13563[OL],32
U13562[OL],32
U6477[OL],32
U13561[OL],32
U13560[OL],32
U13559[OL],32
U13558[OL],32
U6476[OL],32
U6475[OL],32
U6474[OL],32
U6473[OL],32
U6472[OL],32
U6471[OL],32
U6470[OL],32
U6469[OL],32
U13557[OL],32
U6468[OL],32
U13556[OL],32
U13555[OL],32
U13554[OL],32
U13553[OL],32
U13552[OL],32
U13551[OL],32
U13550[OL],32
U13549[OL],32
U13548[OL],32
U13547[OL],32
U13546[OL],32
U13545[OL],32
U13544[OL],32
U13543[OL],32
U13542[OL],32
U13541[OL],32
U13540[OL],32
U6467[OL],32
U13539[OL],32
U13538[OL],32
U13537[OL],32
U13536[OL],32
U6466[OL],32
U6465[OL],32
U6464[OL],32
U6463[OL],32
U6462[OL],32
U3486[OL],32
U6461[OL],32
U6460[OL],32
U13535[OL],32
U6459[OL],32
U2090[OL],32
U2010[OL],32
U2235[OL],32
U12943[OL],32
U12949[OL],32
U12947[OL],32
U2233[OL],32
U2240[OL],32
U12944[OL],32
U12950[OL],32
U12942[OL],32
U12954[OL],32
U12946[OL],32
U12952[OL],32
U2239[OL],32
U12973[OL],32
U12976[OL],32
U2030[OL],32
U12974[OL],32
U12978[OL],32
U12975[OL],32
U12977[OL],32
U2029[OL],32
U4929[OL],32
U1957[OL],32
U4931[OL],32
U5193[OL],32
U5188[OL],32
U5189[OL],32
U1970[OL],32
U1969[OL],32
U2138[OL],32
U2003[OL],32
U12989[OL],32
U12990[OL],32
U12955[OL],32
U12956[OL],32
U12957[OL],32
U12958[OL],32
U12959[OL],32
U12960[OL],32
U12961[OL],32
U12962[OL],32
U12963[OL],32
U12964[OL],32
U12965[OL],32
U12966[OL],32
U12967[OL],32
U12968[OL],32
U12969[OL],32
U12970[OL],32
U12971[OL],32
U13534[OL],32
U4981[OL],32
U13533[OL],32
U13532[OL],32
U13531[OL],32
U13530[OL],32
U13529[OL],32
U4986[OL],32
U13528[OL],32
U13527[OL],32
U13526[OL],32
U13525[OL],32
U13524[OL],32
U13523[OL],32
U13522[OL],32
U13521[OL],32
U4990[OL],32
U4982[OL],32
U13520[OL],32
U4984[OL],32
U4983[OL],32
U4989[OL],32
U4988[OL],32
U13519[OL],32
U13518[OL],32
U13517[OL],32
U13516[OL],32
U13515[OL],32
U13514[OL],32
U13513[OL],32
U13512[OL],32
U13511[OL],32
U5195[OL],32
U12940[OL],3
U12988[OL],32
U5194[OL],32
U2229[OL],32
U2234[OL],32
U5026[OL],32
U12987[OL],32
U2236[OL],32
U12953[OL],32
U12951[OL],32
U12986[OL],32
U12985[OL],32
U12984[OL],32
U2237[OL],32
U12948[OL],32
U12983[OL],32
U4390[OL],32
U5192[OL],32
U2230[OL],32
U12945[OL],32
U12982[OL],32
U2231[OL],32
U5191[OL],32
U2238[OL],32
U12981[OL],32
U12980[OL],32
U12941[OL],32
U2232[OL],32
U5196[OL],32
U12979[OL],32
U5204[OL],32
U2861[OL],32
U13099[OL],32
U13098[OL],32
U4440[OL],32
U4439[OL],32
U4438[OL],32
U4437[OL],32
U4441[OL],32
U4443[OL],32
U5436[OL],32
U4418[OL],32
U4419[OL],32
U4420[OL],32
U4421[OL],32
U4425[OL],32
U4426[OL],32
U4430[OL],32
U4412[OL],32
U4413[OL],32
U4431[OL],32
U4432[OL],32
U5389[OL],32
U4433[OL],32
U4655[OL],32
U4436[OL],32
U4656[OL],32
U5170[OL],32
U4691[OL],32
U5375[OL],32
U5169[OL],32
U5382[OL],32
U4410[OL],32
U4409[OL],32
U13507[OL],32
U13506[OL],32
U13058[OL],32
U13059[OL],32
U13060[OL],32
U13061[OL],32
U13062[OL],32
U13063[OL],32
U13064[OL],32
U13065[OL],32
U13066[OL],32
U13067[OL],32
U13068[OL],32
U13069[OL],32
U13070[OL],32
U13071[OL],32
U13072[OL],32
U13073[OL],32
U13074[OL],32
U13075[OL],32
U13076[OL],32
U13077[OL],32
U13078[OL],32
U13079[OL],32
U13080[OL],32
U13081[OL],32
U13082[OL],32
U13083[OL],32
U13084[OL],32
U13085[OL],32
U13086[OL],32
U13087[OL],32
U2077[OL],32
U13054[OL],32
U2074[OL],32
U2071[OL],32
U4784[OL],32
U4780[OL],32
U4796[OL],32
U4777[OL],32
U13057[OL],32
U4757[OL],32
U4753[OL],32
U4765[OL],32
U2083[OL],32
U4762[OL],32
U4770[OL],32
U13033[OL],32
U5360[OL],32
U4750[OL],32
U4773[OL],32
U2087[OL],32
U13043[OL],32
U13042[OL],32
U13041[OL],32
U5182[OL],32
U5183[OL],32
U5184[OL],32
U5308[OL],32
U1951[OL],32
U5327[OL],32
U5292[OL],32
U13505[OL],32
U13504[OL],32
U2078[OL],32
U13053[OL],32
U2075[OL],32
U2072[OL],32
U4783[OL],32
U4779[OL],32
U4795[OL],32
U4776[OL],32
U13056[OL],32
U4756[OL],32
U4752[OL],32
U4764[OL],32
U2084[OL],32
U4761[OL],32
U4769[OL],32
U13034[OL],32
U5359[OL],32
U4749[OL],32
U4772[OL],32
U2088[OL],32
U13046[OL],32
U13045[OL],32
U13044[OL],32
U5178[OL],32
U5179[OL],32
U5180[OL],32
U5307[OL],32
U1952[OL],32
U5326[OL],32
U5294[OL],32
U13503[OL],32
U13502[OL],32
U2079[OL],32
U13028[OL],32
U2076[OL],32
U2073[OL],32
U4782[OL],32
U4778[OL],32
U4794[OL],32
U4775[OL],32
U13055[OL],32
U4755[OL],32
U4751[OL],32
U4763[OL],32
U4767[OL],32
U4760[OL],32
U4768[OL],32
U4650[OL],32
U5358[OL],32
U4748[OL],32
U4771[OL],32
U4743[OL],32
U5304[OL],32
U4692[OL],32
U5262[OL],32
U5316[OL],32
U5042[OL],32
U5261[OL],32
U5301[OL],32
U1971[OL],32
U1948[OL],32
U5293[OL],32
U13026[OL],32
U13025[OL],32
U1973[OL],32
U13052[OL],32
U13051[OL],32
U13050[OL],32
U13049[OL],32
U13048[OL],32
U13047[OL],32
U13092[OL],32
U13093[OL],32
U13094[OL],32
U13095[OL],32
U13096[OL],32
U13097[OL],32
U13040[OL],32
U13039[OL],32
U13038[OL],32
U13037[OL],32
U13036[OL],32
U2068[OL],32
U2227[OL],32
U1972[OL],32
U4411[OL],3
U13035[OL],32
U1974[OL],32
U4793[OL],32
U5186[OL],32
U4791[OL],32
U443[OL],32
U5176[OL],32
U13032[OL],32
U5175[OL],32
U4787[OL],32
U4754[OL],32
U13091[OL],32
U1975[OL],32
U13031[OL],32
U13090[OL],32
U13030[OL],32
U5174[OL],32
U13029[OL],32
U1976[OL],32
U13089[OL],32
U13088[OL],32
U1977[OL],32
U13027[OL],32
U4792[OL],32
U444[OL],32
U2228[OL],32
U4649[OL],32
U5173[OL],32
U4774[OL],32
U1929[OL],32
U3147[OL],32
U16391,32
P2_ADDR_REG_18_[IL],1
U16388,32
P2_ADDR_REG_17_[IL],1
U16363,32
U16360,32
U16359,32
U13176,2
U13477,32
U13908,32
P2_ADDR_REG_16_[IL],1
U16366,32
U13904,32
P2_ADDR_REG_15_[IL],1
U16369,32
U13900,32
P2_ADDR_REG_14_[IL],1
U16372,32
U13896,32
U13469,32
P2_ADDR_REG_13_[IL],1
U16375,32
U13152,32
U13892,32
U13891,32
U16403,32
U16400,32
U16399,32
P2_ADDR_REG_12_[IL],1
U16378,32
U13470,32
U13471,32
U13472,32
U13888,32
P2_ADDR_REG_11_[IL],1
U16381,32
U13144,32
U16410,32
U16407,32
U16406,32
U13884,32
P2_ADDR_REG_10_[IL],1
U16384,32
U13880,32
U13879,32
U13161,2
U13157,2
U13473,32
P2_ADDR_REG_9_[IL],1
U16275,32
U13857,32
U13856,32
U13153,2
P2_ADDR_REG_8_[IL],1
U16283,32
U13853,32
P2_ADDR_REG_7_[IL],1
U13851,32
U16438,32
U16435,32
U16434,32
U16286,32
U13849,32
P2_ADDR_REG_6_[IL],1
U16289,32
U13845,32
U13844,32
U13475,32
U13476,32
U16445,32
U16442,32
U16441,32
P2_ADDR_REG_5_[IL],1
U16292,32
U13841,32
U13840,32
U13459,32
U13141,2
U16280,32
U16277,32
U16276,32
U13460,32
U13461,32
U13462,32
P2_ADDR_REG_4_[IL],1
U16295,32
U13837,32
P2_ADDR_REG_3_[IL],1
U16298,29
U13112,32
U13133,2
U16318,32
U16315,32
U16314,32
U13833,32
P2_ADDR_REG_2_[IL],1
U13463,32
U16301,22
U2201,18
P2_ADDR_REG_1_[IL],1
U13105,9
U16303,12
U2749,12
U16325,32
U16322,32
U16321,32
U2747,5
P1_ADDR_REG_1_[IL],1
U13104,2
U13121,2
U16339,32
U16336,32
U16335,32
P1_ADDR_REG_0_[IL],1
U13465,28
P2_ADDR_REG_0_[IL],1
U13827,4
U13113,2
U16350,24
U16352,24
U13654,6
U12889,2
P1_IR_REG_0_[IL],1
U13457,3
P1_STATE_REG[IL],1
P1_IR_REG_31_[IL],1
U6918,32
U3298,14
U3355,18
SI_1_,1
P1_DATAO_REG_1_[IL],1
P2_DATAO_REG_1_[IL],1
SI_0_,1
U11407,13
U11406,13
U6917,32
U781,19
U3354,18
P2_DATAO_REG_0_[IL],1
P1_DATAO_REG_0_[IL],1
U11548,20
SI_2_,1
U6324,17
U11411,13
U11410,13
U16254,7
U4924,13
U16253,16
U7174,19
U7410,20
P2_RD_REG[IL],1
P1_RD_REG[IL],1
U6323,17
U5466,2
SI_3_,1
U4301,17
U16252,7
U4917,20
U16251,16
U1669,20
U3969,19
U7228,3
SI_4_,1
U4342,11
P1_DATAO_REG_4_[IL],1
U6321,11
P2_DATAO_REG_4_[IL],1
P1_DATAO_REG_3_[IL],1
P2_DATAO_REG_3_[IL],1
P1_DATAO_REG_2_[IL],1
P2_DATAO_REG_2_[IL],1
U11332,20
U16250,7
U16249,16
U6533,31
U6534,31
U4276,20
U3596,6
U13175,2
U13174,2
P3_ADDR_REG_19_[IL],1
U16248,7
U16247,23
U16246,16
U7371,22
U2744,20
U7230,19
U3440,31
U3389,28
U16245,7
U16244,16
U16243,25
U7203,31
U7233,19
U11422,20
U11421,20
U3460,32
U11402,7
U16242,7
U16241,16
U16240,28
U7520,21
U7243,19
U2742,19
U2741,32
U1670,28
U1671,32
SI_7_,1
U5469,2
P1_DATAO_REG_7_[IL],1
P2_DATAO_REG_7_[IL],1
U7223,19
U4275,19
SI_6_,1
P1_DATAO_REG_6_[IL],1
P2_DATAO_REG_6_[IL],1
U5458,2
P1_DATAO_REG_5_[IL],1
P2_DATAO_REG_5_[IL],1
U7226,20
U6517,19
U4300,19
U6916,31
U11961,13
U3268,27
U3944,19
U11441,20
U2520,20
U7229,32
U4064,20
U7224,20
U11417,13
U11416,13
U6915,32
U11448,32
U6927,21
U2740,19
U7264,19
U6914,32
U7513,23
U7280,32
U11592,23
U3269,32
U6913,32
U12018,13
U2739,19
U7154,19
U5502,19
U7282,21
U744,32
U7273,21
U6322,17
U2743,19
U16229,32
U16228,7
U16227,16
U11602,20
U11601,20
U3272,29
U7495,19
U6912,32
U6929,22
U6527,30
U7246,31
U5485,2
P1_DATAO_REG_11_[IL],1
P2_DATAO_REG_11_[IL],1
U6332,17
SI_8_,1
U7250,19
SI_10_,1
P1_DATAO_REG_10_[IL],1
P2_DATAO_REG_10_[IL],1
U16221,16
U16222,7
U16223,32
U2735,20
U7481,19
U7312,19
U2736,19
U7483,22
U2737,20
U6525,32
U5484,32
U6333,17
SI_9_,1
U6911,32
U5505,2
U11472,18
U7313,19
U4031,27
U2734,19
U6344,17
SI_16_,1
U6523,27
U6522,19
U11322,32
U16217,7
U16216,16
U11615,20
U11614,20
U6931,19
U7538,21
U7306,32
U7540,19
U7275,19
U6910,32
U12048,13
U3273,32
U4133,32
U2518,19
U5519,19
U7316,31
U6336,17
U11318,32
U16214,7
U16213,16
U6353,23
U2406,32
U2517,32
U4227,32
U11508,20
U11507,20
U16212,7
U16211,16
U5280,32
U7329,19
U3274,31
U7325,19
U11488,20
U11487,20
U726,28
U7326,21
U1133,32
U16210,7
U16209,16
U6545,23
U3942,32
U1781,32
U11315,32
U16208,7
U16207,16
SI_22_,1
U16884,18
U6351,17
U13189,2
U6529,32
U2405,32
U4257,32
U7276,32
U11450,13
U11449,13
U11313,32
U16206,7
U16205,16
U11494,23
U11496,20
U11495,20
U7274,27
U1134,32
U16204,7
U16203,16
U12836,24
U11491,18
U5376,23
SI_23_,1
U6526,29
U5522,2
U3833,21
U11310,32
U16202,7
U16201,16
U6980,22
U503,32
U502,21
U7388,19
U2730,20
U5361,19
U7386,21
U2515,32
U3398,32
U1135,32
U16200,7
U16199,16
U9077,30
U16921,20
U16920,20
U7389,31
U9078,19
U6681,27
U3444,28
U6908,32
U12176,32
U2728,32
U1480,32
U6356,17
U12837,2
U2514,32
U3275,31
SI_27_,1
U3396,32
U6907,32
U12712,13
U9143,23
U7383,32
U4103,32
U11360,32
U12180,23
U6906,32
U12711,13
U638,32
U639,32
U5540,2
U6354,17
U5535,32
U11518,18
U7188,21
U806,32
U12820,32
U12076,13
U16954,20
U16953,20
U7395,32
U7391,19
U6987,21
U8797,23
U1137,32
U12709,13
U11534,32
U1103,32
U6360,21
U1654,32
SI_30_,1
U6359,17
U5352,2
U3911,32
U11368,32
U4721,32
P1_D_REG_0_[IL],1
P1_B_REG[IL],1
U17353,4
U11947,4
P1_IR_REG_25_[IL],1
P1_IR_REG_24_[IL],1
U7010,2
U3299,4
U12312,32
P1_IR_REG_23_[IL],1
U6621,18
U6620,21
U5719,2
U13344,2
U11952,4
U8359,32
U530,32
U4720,32
P1_D_REG_1_[IL],1
P1_D_REG_2_[IL],1
P1_IR_REG_26_[IL],1
U6956,2
P1_D_REG_3_[IL],1
P1_D_REG_4_[IL],1
P1_D_REG_5_[IL],1
P1_D_REG_6_[IL],1
P1_D_REG_7_[IL],1
P1_D_REG_8_[IL],1
P1_D_REG_9_[IL],1
P1_D_REG_10_[IL],1
P1_D_REG_11_[IL],1
P1_D_REG_12_[IL],1
P1_D_REG_13_[IL],1
P1_D_REG_14_[IL],1
P1_D_REG_15_[IL],1
P1_D_REG_16_[IL],1
P1_D_REG_17_[IL],1
P1_D_REG_18_[IL],1
P1_D_REG_19_[IL],1
P1_D_REG_20_[IL],1
P1_D_REG_21_[IL],1
P1_D_REG_22_[IL],1
P1_D_REG_23_[IL],1
P1_D_REG_24_[IL],1
P1_D_REG_25_[IL],1
P1_D_REG_26_[IL],1
P1_D_REG_27_[IL],1
P1_D_REG_28_[IL],1
P1_D_REG_29_[IL],1
P1_D_REG_30_[IL],1
P1_D_REG_31_[IL],1
U3096,32
U3095,32
U9627,32
U9628,32
U5793,32
U8383,32
U4284,32
U5799,32
U11966,4
U6400,32
U15448,32
U15446,32
U482,32
U9693,32
U17355,32
U4719,32
U8553,32
U3634,32
U3843,32
U11965,4
U6398,32
U6399,32
U731,32
U3821,32
U1693,32
U8859,32
U11946,32
P1_REG0_REG_0_[IL],1
U17753,32
U8858,32
U3093,32
U3092,32
U9632,32
U9630,32
U9631,32
U4383,32
U6669,32
U437,32
U6976,32
U7434,32
U5463,2
U957,32
U3897,32
U6229,7
U3765,32
P1_REG1_REG_1_[IL],1
U3763,32
P1_REG2_REG_1_[IL],1
P1_REG0_REG_1_[IL],1
U3764,32
P1_REG3_REG_1_[IL],1
U3616,32
U16267,32
U15444,32
U17751,32
U3089,32
U3088,32
U9634,32
U9635,32
U9636,32
U13449,32
U8849,32
U3470,32
U8453,32
U8454,32
U3898,32
U3467,32
U8470,32
U8469,32
U3783,32
U5784,32
U8458,32
U8457,32
U8456,32
U8455,32
U17749,32
U3085,32
U3084,32
U4876,32
U8870,32
U12107,32
U5740,32
U8871,32
U16170,32
U6252,32
U8852,32
U8850,32
U8851,32
U8869,32
U8459,32
U3937,32
U5786,32
U8880,32
U9637,32
U8854,32
U17747,32
U3081,32
U16192,32
U4864,32
U11222,32
U8884,32
U8881,32
U5789,32
U715,32
U3784,32
U1500,32
U5788,32
U17745,32
U3078,32
U3077,32
U3076,32
U6712,32
U9642,32
U5281,32
U16152,32
U15588,32
U8930,32
U7150,32
U8886,32
U4026,32
U8892,32
U8505,32
U5742,32
U4223,32
U5741,32
U5785,32
U3936,32
U6670,32
U8874,32
U17743,32
U475,32
U3074,32
U3073,32
U4841,32
U16147,32
U2042,32
U15590,32
U4372,32
U8481,32
U8482,32
U8479,32
U8480,32
U11986,32
U11985,32
U17741,32
U3071,32
U3070,32
U3069,32
U16137,32
U16136,32
U9645,32
U4819,32
U6671,32
U15586,32
U8895,32
U8896,32
U9611,32
U1119,32
U1499,32
U1498,32
U8890,32
U3347,32
U8873,32
U8905,32
U8368,32
U5791,32
U17739,32
U3067,32
U3066,32
U6713,32
U16129,32
U9646,32
U16126,32
U2501,32
U6312,32
U5797,32
U4470,32
U15589,32
U11344,32
U4495,32
U1894,32
U6672,32
U8908,32
U17737,32
U3063,32
U3062,32
U9648,32
U6714,32
U7056,32
U4848,32
U7054,32
U11348,32
U4456,32
U5747,32
U16118,32
U16117,32
U7057,32
U8876,32
U8888,32
U8889,32
U3501,32
U17735,32
U3059,32
U3058,32
U3057,32
U17636,32
U1427,32
U9652,32
U8927,32
U9650,32
U8913,32
U8915,32
U9565,32
U1002,32
U16112,32
U16111,32
U7015,32
U16106,32
U16105,32
U16104,32
U17733,32
U3055,32
U3054,32
U3053,32
U16098,32
U16097,32
U16096,32
U1426,32
U8910,32
U8923,32
U8911,32
U8924,32
U2400,32
U4508,32
U3721,32
U15587,32
U8933,32
U1496,32
U5794,32
U3842,32
U720,32
U8936,32
U2401,32
U16092,32
U8931,32
U11350,32
U8928,32
U8926,32
U4044,32
U4045,32
U17731,32
U3051,32
U3050,32
U17629,32
U6716,32
U9654,32
U4708,32
U8945,32
U8944,32
U4825,32
U7153,32
U15585,32
U6673,32
U8898,32
U8897,32
U17729,32
U3047,32
U3046,32
U16059,32
U16072,32
U16071,32
U2043,32
U16070,32
U2095,32
U3371,32
U1495,32
U8946,32
U17727,32
U3043,32
U474,32
U9659,32
U1424,32
U9657,32
U16051,32
U16050,32
U9656,32
U8973,32
U1767,32
U1768,32
U5335,32
U3881,32
U8961,32
U9661,32
U9660,32
U16054,32
U17725,32
U3040,32
U3039,32
U3038,32
U9664,32
U9665,32
U9666,32
U17621,32
U16046,32
U5968,32
U2500,32
U2499,32
U4853,32
U4852,32
U8958,32
U3817,32
U8978,32
U5815,32
U6676,32
U8976,32
U1422,32
U1423,32
U8975,32
U1885,32
U17723,32
U3036,32
U3035,32
U3034,32
U16030,32
U16022,32
U16031,32
U9559,32
U6705,32
U4879,32
U5969,32
U6675,32
U3786,32
U4473,32
U4472,32
U8966,32
U11369,32
U3978,32
U8962,32
U17721,32
U3032,32
U3031,32
U3030,32
U6718,32
U6719,32
U9671,32
U16007,32
U16006,32
U16005,32
U16004,32
U7156,32
U16012,32
U3205,32
U5811,32
U8985,32
U17719,32
U3028,32
U3027,32
U3026,32
U1758,32
U15995,32
U5807,32
U2496,32
U9006,32
U9679,32
U9674,32
U15994,32
U9673,32
U9672,32
U15992,32
U15987,32
U8887,32
U4482,32
U3303,32
U8989,32
U8991,32
U1875,32
U6674,32
U3580,32
U8939,32
U8937,32
U3883,32
U5965,32
U17717,32
U3024,32
U16190,32
U5810,32
U3524,32
U8805,32
U9008,32
U9682,32
U2044,32
U464,32
U4689,32
U4690,32
U15977,32
U4857,32
U15973,32
U4856,32
U3790,32
U15974,32
U718,32
U3788,32
U3980,32
U3979,32
U1118,32
U8971,32
U8925,32
U8899,32
U17715,32
U3021,32
U3020,32
U9686,32
U9687,32
U5970,32
U9016,32
U3565,32
U9010,32
U2699,32
U717,32
U4478,32
U15969,32
U4465,32
U3792,32
U15964,32
U1504,32
U17713,32
U3017,32
U16188,32
U3204,32
U9028,32
U9691,32
U1757,32
U9022,32
U9031,32
U5825,32
U3664,32
U4832,32
U4834,32
U4457,32
U4458,32
U9012,32
U12818,32
U11302,32
U11301,32
U11300,32
U11270,32
U11269,32
U11266,32
U9037,32
U11264,32
U9040,32
U11261,32
U11262,32
U6141,32
U2394,32
U9703,32
U9702,32
U3945,32
U9024,32
U8813,32
U9023,32
U1883,32
U3541,32
U8808,32
U9000,32
U1876,32
U8990,32
U4125,32
U6162,32
U12816,32
U11299,32
U11298,32
U11297,32
U1141,32
U1143,32
U6165,32
U2494,32
U2492,32
U2495,32
U13446,32
U9039,32
U5973,32
U4311,32
U6148,32
U1871,32
U4509,32
U11258,32
U11257,32
U11256,32
U12814,32
U7050,32
U11237,32
U11236,32
U3203,32
U9049,32
U11363,32
U4116,32
U9038,32
U848,32
U7162,32
U1146,32
U11241,32
U11242,32
U11125,32
U11234,32
U9750,32
U2393,32
U9709,32
U3889,32
U9708,32
U830,32
U9058,32
U4871,32
U4035,32
U11296,32
U8557,32
U2489,32
U12132,32
U12812,32
U11294,32
U11293,32
U11227,32
U11230,32
U11229,32
U6981,32
U1149,32
U7096,32
U4119,32
U9056,32
U5972,32
U11215,32
U9069,32
U930,32
U2347,32
U4281,32
U4713,32
U9705,32
U9057,32
U5441,32
U1152,32
U11212,32
U7168,32
U886,32
U11126,32
U1489,32
U12810,32
U11291,32
U11290,32
U1138,32
U11206,32
U5943,32
U11205,32
U7049,32
U9511,32
U6144,32
U9704,32
U6159,32
U7182,32
U1155,32
U3255,32
U4336,32
U11382,32
U893,32
U1801,32
U3922,32
U3921,32
U12808,32
U3800,32
U959,32
U11194,32
U11193,32
U11107,32
U11106,32
U10944,32
U7048,32
U6147,32
U4130,32
U9509,32
U11191,32
U1158,32
U1159,32
U6156,32
