CLUSTER ROOT NODE,CLUSTER SIZE
gbuf14[OL],3
g6375[OL],14
gbuf15[OL],3
gbuf16[OL],3
gbuf17[OL],3
g6376[OL],14
gbuf18[OL],3
gbuf19[OL],3
gbuf20[OL],3
g2661[OL],6
g7111[OL],16
g6860[OL],16
g6380[OL],16
g6381[OL],16
g5739[OL],16
g6382[OL],16
g5738[OL],16
g5737[OL],16
g4656[OL],10
g5175[OL],16
g5740[OL],16
g5176[OL],11
gbuf21[OL],3
gbuf22[OL],3
g5742[OL],14
g5743[OL],16
g6861[OL],16
g7113[OL],16
g7114[OL],16
g7115[OL],16
g7116[OL],16
g7117[OL],16
g7118[OL],16
g7305[OL],16
g7306[OL],16
g7307[OL],16
g7309[OL],16
g7308[OL],16
g2663[OL],6
g6386[OL],16
g6866[OL],16
g6878[OL],16
g6876[OL],16
g6874[OL],16
g6872[OL],16
g6870[OL],16
g6869[OL],16
g6867[OL],16
g6877[OL],16
g6875[OL],16
g6873[OL],16
g6871[OL],16
g6868[OL],16
g4658[OL],16
g6879[OL],16
g6891[OL],16
g6889[OL],16
g6887[OL],16
g6885[OL],16
g6883[OL],16
g6882[OL],16
g6880[OL],16
g6890[OL],16
g6888[OL],16
g6886[OL],16
g6884[OL],16
g6881[OL],16
g4659[OL],8
gbuf23[OL],3
g6387[OL],14
g2664[OL],6
gbuf24[OL],3
g6388[OL],14
g4662[OL],8
gbuf25[OL],3
g6389[OL],14
g3861[OL],8
gbuf26[OL],3
g6390[OL],14
g6391[OL],16
gbuf27[OL],3
gbuf28[OL],3
gbuf29[OL],3
g6392[OL],16
g5745[OL],14
g5180[OL],13
g5178[OL],14
g4665[OL],10
g5179[OL],11
g5744[OL],14
g5177[OL],13
g2671[OL],6
g2672[OL],6
g2673[OL],6
g4666[OL],9
g3862[OL],7
g6393[OL],14
gbuf30[OL],3
g8226[OL],16
g7769[OL],16
g7770[OL],16
g7771[OL],16
g7772[OL],16
g7773[OL],16
g7774[OL],16
g7775[OL],16
g8227[OL],16
g8678[OL],16
g8875[OL],16
g8960[OL],16
g9036[OL],16
g8228[OL],16
g7781[OL],16
g7776[OL],16
g7777[OL],16
g7778[OL],16
g7779[OL],16
g7780[OL],16
g5181[OL],14
g5182[OL],16
g5183[OL],16
g4667[OL],9
g5184[OL],16
g5746[OL],16
g4669[OL],10
g5185[OL],12
g5186[OL],16
g5187[OL],16
g3863[OL],7
g4668[OL],10
g7104[OL],16
g8223[OL],16
gbuf31[OL],3
g7764[OL],16
gbuf32[OL],3
g5171[OL],9
g2653[OL],6
g8672[OL],16
g8864[OL],16
g9133[OL],16
g7515[OL],16
g7516[OL],16
g7517[OL],16
g7105[OL],16
gbuf33[OL],3
gbuf34[OL],3
g8865[OL],16
g8867[OL],16
g6851[OL],16
gbuf35[OL],3
gbuf36[OL],3
g2654[OL],6
g8869[OL],16
g8870[OL],16
g8871[OL],16
g9034[OL],16
g8957[OL],16
g7518[OL],16
g6852[OL],16
gbuf37[OL],3
gbuf38[OL],3
gbuf39[OL],3
gbuf40[OL],3
g7106[OL],16
g1612[OL],4
gbuf41[OL],3
gbuf42[OL],3
g6853[OL],16
g6854[OL],16
g6855[OL],16
g7107[OL],16
g7299[OL],16
g7521[OL],16
g7766[OL],16
g8225[OL],16
g8674[OL],16
g8874[OL],16
g7526[OL],16
gbuf43[OL],3
gbuf44[OL],3
gbuf45[OL],3
g7767[OL],16
g6856[OL],16
gbuf46[OL],3
gbuf47[OL],3
gbuf48[OL],3
gbuf49[OL],3
g7520[OL],16
g7522[OL],16
g7523[OL],16
g7524[OL],16
g7525[OL],16
g7519[OL],16
g7765[OL],16
g8224[OL],16
g8673[OL],16
g8873[OL],16
g8959[OL],16
g9035[OL],16
g9117[OL],16
g9134[OL],16
g9145[OL],16
g2655[OL],4
gbuf50[OL],3
gbuf51[OL],3
gbuf52[OL],3
gbuf53[OL],3
g5172[OL],15
g6774[OL],16
g6775[OL],16
g6776[OL],16
g6777[OL],16
g6778[OL],16
g6779[OL],16
g6780[OL],16
g6781[OL],16
g7733[OL],16
g7509[OL],16
g7734[OL],16
g4598[OL],10
g3832[OL],7
gbuf54[OL],3
gbuf55[OL],3
gbuf56[OL],3
g3831[OL],8
g5731[OL],16
g5159[OL],10
g3830[OL],8
g5730[OL],16
g5158[OL],10
g3835[OL],8
g5732[OL],16
g5160[OL],10
g3834[OL],8
g5733[OL],16
g5161[OL],10
g7735[OL],16
g7736[OL],16
g7738[OL],16
g7737[OL],16
g7739[OL],16
g7740[OL],16
g7741[OL],16
g7742[OL],16
g6309[OL],14
g6310[OL],14
g4599[OL],8
g6794[OL],16
gbuf57[OL],3
g5145[OL],10
g6782[OL],16
gbuf58[OL],3
g5146[OL],10
g6783[OL],16
gbuf59[OL],3
g5157[OL],10
g6784[OL],16
gbuf60[OL],3
g5147[OL],10
g6785[OL],16
gbuf61[OL],3
g5148[OL],10
g6786[OL],16
g5153[OL],10
g6787[OL],16
g5154[OL],10
g6788[OL],16
g5155[OL],10
g6789[OL],16
g5156[OL],10
g6790[OL],16
g5149[OL],10
g6791[OL],16
g5150[OL],10
g6792[OL],16
g5151[OL],10
g6793[OL],16
g5152[OL],10
g3836[OL],8
gbuf62[OL],3
g9087[OL],16
g9088[OL],16
g9089[OL],16
g9090[OL],16
g9091[OL],16
g9092[OL],16
g9085[OL],16
g9086[OL],16
g4600[OL],8
g6311[OL],15
g4601[OL],8
g6312[OL],15
g4602[OL],8
g6313[OL],15
g4603[OL],8
g6314[OL],15
g4604[OL],8
g6315[OL],15
g4605[OL],8
g6316[OL],15
g4606[OL],8
g6317[OL],15
g4607[OL],8
g6318[OL],15
g4608[OL],8
g6319[OL],15
g4609[OL],8
g6320[OL],15
g4610[OL],8
g6321[OL],15
g4611[OL],8
g6322[OL],15
g4612[OL],8
g6323[OL],15
g3838[OL],8
gbuf63[OL],3
g9095[OL],16
g9096[OL],16
g9097[OL],16
g9098[OL],16
g9099[OL],16
g9100[OL],16
g9093[OL],16
g9094[OL],16
g4613[OL],8
g6324[OL],15
g4614[OL],8
g6325[OL],15
g4615[OL],8
g6326[OL],15
g4616[OL],8
g6327[OL],15
g4617[OL],8
g6328[OL],15
g4618[OL],8
g6329[OL],15
g4619[OL],8
g6330[OL],15
g4620[OL],8
g6331[OL],15
g4621[OL],8
g6332[OL],15
g4622[OL],8
g6333[OL],15
g4623[OL],8
g6334[OL],15
g4624[OL],8
g6335[OL],15
g4625[OL],8
g6336[OL],15
g3840[OL],8
gbuf64[OL],3
g9103[OL],16
g9104[OL],16
g9105[OL],16
g9106[OL],16
g9107[OL],16
g9108[OL],16
g9101[OL],16
g9102[OL],16
g4626[OL],8
g6337[OL],15
g4627[OL],8
g6338[OL],15
g4628[OL],8
g6339[OL],15
g4629[OL],8
g6340[OL],15
g4630[OL],8
g6341[OL],15
g4631[OL],8
g6342[OL],15
g4632[OL],8
g6343[OL],15
g4633[OL],8
g6344[OL],15
g4634[OL],8
g6345[OL],15
g4635[OL],8
g6346[OL],15
g4636[OL],8
g6347[OL],15
g4637[OL],8
g6348[OL],15
g4638[OL],8
g6349[OL],15
g3842[OL],8
gbuf65[OL],3
g9111[OL],16
g9112[OL],16
g9113[OL],16
g9114[OL],16
g9115[OL],16
g9116[OL],16
g9109[OL],16
g9110[OL],16
g4639[OL],8
g6350[OL],15
g4640[OL],8
g6351[OL],15
g4641[OL],8
g6352[OL],15
g4642[OL],8
g6353[OL],15
g4643[OL],8
g6354[OL],15
g4644[OL],8
g6355[OL],15
g4645[OL],8
g6356[OL],15
g4646[OL],8
g6357[OL],15
g4647[OL],8
g6358[OL],15
g4648[OL],8
g6359[OL],15
g4649[OL],8
g6360[OL],15
g4650[OL],8
g6361[OL],15
g4651[OL],8
g6362[OL],15
g3844[OL],8
g6363[OL],15
g3845[OL],8
g6364[OL],15
g3846[OL],8
g6365[OL],15
g9026[OL],16
g9027[OL],16
g9028[OL],16
g3847[OL],8
g6366[OL],15
g3848[OL],8
g6367[OL],15
g3850[OL],8
g6368[OL],15
g3851[OL],8
g6369[OL],15
g3852[OL],8
g6370[OL],15
g9029[OL],16
g9030[OL],16
g9031[OL],16
g9032[OL],16
g9033[OL],16
g3849[OL],8
gbuf66[OL],3
g6795[OL],16
g6796[OL],16
g6797[OL],16
g6798[OL],16
g6807[OL],16
g6799[OL],16
g6800[OL],16
g6801[OL],16
g6802[OL],16
g6803[OL],16
g6804[OL],16
g6805[OL],16
g6806[OL],16
g6808[OL],16
g6809[OL],16
g6810[OL],16
g6811[OL],16
g6820[OL],16
g6812[OL],16
g6813[OL],16
g6814[OL],16
g6815[OL],16
g6816[OL],16
g6817[OL],16
g6818[OL],16
g6819[OL],16
g6821[OL],16
g6822[OL],16
g6831[OL],16
g6823[OL],16
g6824[OL],16
g6825[OL],16
g6826[OL],16
g6827[OL],16
g6828[OL],16
g6829[OL],16
g6830[OL],16
g4652[OL],9
gbuf67[OL],3
g7743[OL],16
g7744[OL],16
g7745[OL],16
g7746[OL],16
g7747[OL],16
g7748[OL],16
g7749[OL],16
g7750[OL],16
g7751[OL],16
g7752[OL],16
g7753[OL],16
g7755[OL],16
g7754[OL],16
g6371[OL],16
g6840[OL],16
g6832[OL],16
g6833[OL],16
g6834[OL],16
g6835[OL],16
g6836[OL],16
g6837[OL],16
g6838[OL],16
g6839[OL],16
g6841[OL],16
g6842[OL],16
g6843[OL],16
g6844[OL],16
g6845[OL],16
g6846[OL],16
g6847[OL],16
g6848[OL],16
g3854[OL],7
g5162[OL],13
g5734[OL],14
g7756[OL],16
g7757[OL],16
g7510[OL],16
g7511[OL],16
g7758[OL],16
g7759[OL],16
g7296[OL],16
g7760[OL],16
g7761[OL],16
g7512[OL],16
g7513[OL],16
g7762[OL],16
g7763[OL],16
g7297[OL],16
g3857[OL],7
g5169[OL],13
g5170[OL],15
g8664[OL],16
g8665[OL],16
g8666[OL],16
g8667[OL],16
g8668[OL],16
g8669[OL],16
g8670[OL],16
g8671[OL],16
g5168[OL],12
g5735[OL],16
g2652[OL],6
g6372[OL],16
g8220[OL],16
g8221[OL],16
g8222[OL],16
g2651[OL],6
g2650[OL],6
g2649[OL],6
g2648[OL],6
g2647[OL],6
g2646[OL],6
g2645[OL],6
g2644[OL],6
g7102[OL],16
gbuf68[OL],3
gbuf69[OL],3
g5165[OL],15
g5163[OL],11
g3856[OL],7
g5166[OL],13
g5167[OL],15
g4654[OL],10
g3855[OL],8
gbuf70[OL],3
gbuf71[OL],3
gbuf72[OL],3
gbuf73[OL],3
gbuf74[OL],3
gbuf75[OL],3
gbuf76[OL],3
g7099[OL],16
g7100[OL],16
g7101[OL],16
g9386[OL],16
g8956[OL],16
g1000,1
g6573,12
g1860,2
g3591,3
II14302,16
g1597,2
g6745,16
g6028,10
g1600,2
g1872,9
g6198,10
g6110,10
g1864,2
g6664,16
g3492,11
g979[IL],1
g1865,2
g6639,11
g1375[IL],1
g1371[IL],1
g1372[IL],1
g1373[IL],1
g1374[IL],1
g1695,2
g2315,6
g2385,6
g2294,6
g2367,6
g2352,6
g2378,6
g2330,6
g3086,3
g3659,3
g3124,3
g906[IL],1
II6273,3
g840[IL],1
g971[IL],1
g962,1
g972[IL],1
II5757,5
g1760,3
II8063,13
II8064,16
g4273,6
II9791,16
g2361,3
g2344,3
g2323,3
g2306,3
g2283,3
g1688,3
g2379,3
II8052,13
g3316,4
g3287,4
g3264,4
g3238,4
II8971,7
II9325,7
II9333,7
II9341,7
g5652,9
g4259,6
g45[IL],1
g3611,5
g3630,5
g3640,5
g3641,5
g3652,5
g1901,3
g1788,2
g43,1
g4341,7
g4350,7
g4382,7
g4360,6
g5007,7
g5016,7
g4678,7
g5075,8
g2396,2
g1603,3
II8966,7
g5749,9
g4673,7
g5671,9
g6232,11
g1030[IL],1
g6452,16
II7911,5
g7215,16
g4677,8
g6952,16
g7320,16
g8918,16
g6227,8
g4748,5
g9024,16
g9122,16
g6089,16
g6242,8
g8961,16
g9123,16
g6096,16
g6225,8
g9021,16
g9124,16
g6059,16
g6238,8
g9022,16
g9137,16
g6070,16
g6221,8
g9023,16
g9138,16
g6074,16
g6235,8
g9025,16
g9139,16
g6092,16
g6216,8
g8962,16
g9135,16
g6101,16
g6230,8
g8963,16
g9136,16
g6103,16
g6210,8
g7653,16
g9220,16
g5403,9
II11028,11
g9279,16
g6229,7
II15965,16
g9278,16
g6226,7
II15962,16
g9277,16
g6222,7
II15959,16
g9276,16
g6217,7
II15956,16
g9275,16
g6211,7
II15953,16
g9259,16
g6206,7
II15940,16
g9258,16
g6205,7
II15937,16
g9240,16
g5757,7
II15918,16
g9349,16
g6245,7
II16084,16
g7096,16
g5680,8
II11129,10
g1231[IL],1
g4160,6
g1646,2
g1207[IL],1
g3617,3
g1649,2
g2276,3
II6072,2
g1652,2
g2298,3
II6109,2
g2007,2
g2316,3
II6143,2
g1929,2
g1879,3
g2354,3
g3563,3
g2092,2
g2334,3
g3579,3
g2096,2
g3603,3
g2100,2
g3723,3
g1220[IL],1
g2039,2
g3746,3
g2170,2
g3764,3
g3913,5
g2389,2
II9261,10
II6178,2
II6949,3
g3390,4
g4052,6
g2407,3
g4066,6
g1935,2
g2397,2
g1276[IL],1
g4077,6
g2128,2
g3533,3
g2404,2
g1304[IL],1
g4048,6
g3605,3
g3644,3
g3635,3
II8186,13
g1938,2
g4254,10
g4053,6
g1949,2
g3549,3
g4073,6
g2131,2
g4082,6
g2145,2
II7262,3
g1952,2
g2514,2
II8446,5
g4438,6
g2533,2
g2540,2
g3700,3
g5038,7
g2522,2
g3712,3
g5054,7
g1961,2
g3716,3
g3753,3
g3732,3
g5072,7
g2543,2
g3735,3
g5083,7
g2548,2
g3754,3
g5055,7
g2536,2
II10597,10
g4078,13
g5073,7
g1977,2
g3739,3
g5633,15
g5084,7
g2551,2
g3757,3
g5099,7
g2556,2
g3770,3
g1975,2
g1247[IL],1
g2043,3
II9534,13
g3062,3
g1263[IL],1
g3019,3
g3029,3
g3038,3
g3052,3
g1257[IL],1
g2573,3
g2562,3
g1266[IL],1
g1211[IL],1
g1643,2
g2424,2
g141[IL],1
g3514,3
g4074,5
g2180,2
g1313[IL],1
g1317[IL],1
g4067,5
g2174,2
g2460,3
g3666,3
g4091,5
g2226,2
g3684,3
g4083,5
g2202,2
g3694,3
g4068,5
g2177,2
g3707,3
g3728,3
g1319[IL],1
g4099,5
g2253,2
g3750,3
g1320[IL],1
g4100,5
g2256,2
g2044,3
g3768,3
g4101,5
g2259,2
g2728,3
g4086,5
g2210,2
g2746,3
g4128,5
g2340,2
g2770,3
g4199,5
g2511,2
II9330,10
g2205,2
II8299,13
g2784,3
g4492,10
g4476,10
g4548,10
g4528,10
g4513,10
g4502,10
g4298,10
g4575,10
g4563,10
g3506,3
g1360[IL],1
II8471,8
II8472,8
g2752,3
g2712,3
g2584,3
g2605,3
g2734,3
g2595,3
g1388[IL],1
g2262,5
g3894,10
g3889,10
g3924,10
g3914,10
g3906,10
g3899,10
g3556,5
g2872,5
g3938,10
g2721,3
g2011,3
g2703,3
II7421,7
g2525,3
g3900,10
g3895,10
g3939,10
g3925,10
g3915,10
g3907,10
g2966,3
g1272[IL],1
II7444,8
g1701,3
II7443,7
g5298,9
g5612,7
g1486[IL],1
g5673,16
g4841,6
g5541,7
g6436,12
g5547,13
g4238,16
g174[IL],1
g1924,2
g4225,13
g2680,3
g2683,3
II8127,10
g3491,3
II8143,10
g6688,16
g6694,16
g6699,16
g4230,16
g6160,9
g5585,16
g6166,9
g6171,16
g6172,9
g6629,16
g4872,16
g6182,9
II11615,16
II11616,16
g6040,9
g6525,16
g1462[IL],1
g1519[IL],1
g6239,13
g7032,16
g6044,9
g1467[IL],1
g7034,16
g6045,9
g1472[IL],1
g6689,15
g7037,16
g6047,9
g1477[IL],1
g7003,16
g6444,16
g727[IL],1
g4202,4
g1549[IL],1
g1545[IL],1
g1541[IL],1
g3222,5
g5830,10
g1553,1
g1537[IL],1
g1528[IL],1
g1532[IL],1
g6121,14
g6124,16
g5436,7
g4793,15
g5438,7
g6543,16
g4239,7
g7044,16
g5443,7
g1728,3
II6326,2
g2490,3
g1443[IL],1
g38[IL],1
g1459[IL],1
g1454[IL],1
g1714,3
g2767,4
g7071,16
g4057,5
g4065,5
g6588,11
g3338,4
g7421,16
g5483,10
g2816,4
g5511,15
g5518,14
g6270,13
g5335,9
g6559,16
g162[IL],1
g5343,16
g6090,10
g4226,4
g4689,8
g6461,16
g6470,16
g6984,16
g4146,7
g7406,16
g1011,3
g1837,2
g1008,1
g5814,11
g5453,9
g3790,5
g1034[IL],1
g1789,2
g146[IL],1
g1685,3
g1080,1
g1176[IL],1
g1758,2
g2935,5
g1179[IL],1
g652[IL],1
II5933,2
g1087[IL],1
g1637,2
g2185,3
g3497,4
g1616,3
g1098[IL],1
g3499,4
g4159,6
g1102[IL],1
g3092,5
g3501,4
g4168,6
g1106[IL],1
g3095,5
g3510,4
g4175,6
g1110[IL],1
g3128,5
g3519,4
g4180,6
g1114[IL],1
g1919,3
g3158,5
g3526,4
g4186,6
g1118[IL],1
g3226,5
g3187,5
g3530,4
g4190,6
g1122[IL],1
g4246,7
g3219,5
g3548,4
g4192,6
g1126[IL],1
g4832,9
g3521,4
g4181,6
g1142[IL],1
g5894,13
g1173[IL],1
II13553,4
g2889,5
g1557,3
g5311,10
g5700,11
g1092[IL],1
g2216,3
g5723,10
g5583,15
g1130[IL],1
g5190,10
g3028,8
g1134[IL],1
g1251[IL],1
g5197,10
g4969,8
g1138[IL],1
g2386,3
g5191,9
g5206,10
g6176,11
g1149[IL],1
g5580,10
g6039,11
g1037[IL],1
g3614,5
g5586,10
g6042,11
g1041[IL],1
g4400,7
g5603,10
g6049,11
g1045[IL],1
g5096,9
g5607,10
g6052,11
g1049[IL],1
g5484,11
g5610,10
g6053,11
g1053[IL],1
g5984,13
g5616,10
g6054,11
g1057[IL],1
g6574,15
g5622,10
g6057,11
g1061[IL],1
g7010,16
g5631,10
g6060,11
g1065[IL],1
g7212,16
g5587,10
g6043,11
g1069[IL],1
g7429,16
g5598,10
g6046,11
g1073[IL],1
g7683,16
g7069,16
g7065,16
g6695,16
II12852,16
g6701,16
g6253,10
g5418,9
g5448,9
g55[IL],1
g3612,4
g58[IL],1
g6258,10
g3926,6
g190[IL],1
g5988,11
g4403,16
g5971,11
g2157,3
g5956,11
g150[IL],1
g5939,11
g3047,4
g5918,11
g154[IL],1
II8400,16
II8401,16
g5897,11
g158[IL],1
g5874,11
g5847,11
g168[IL],1
g8813,16
g4567,5
g4466,16
g6267,11
g6710,12
g8815,16
g4578,5
g8820,16
g4586,5
g8824,16
g4592,5
g8829,16
g3865,5
g8835,16
g4511,5
g8848,16
g4522,5
g8851,16
g4539,5
g8816,16
g4579,5
g4494,16
g8821,16
g4587,5
g8825,16
g4593,5
g8830,16
g3866,5
g8836,16
g3873,5
g8841,16
g4524,5
g8852,16
g4541,5
g8853,16
g4556,5
g8822,16
g4588,5
g4514,16
g8826,16
g4594,5
g8831,16
g3867,5
g8837,16
g3874,5
g8842,16
g3878,5
g8845,16
g4543,5
g8854,16
g4558,5
g8857,16
g4570,5
g8827,16
g4595,5
g4158,16
g8832,16
g3868,5
g8838,16
g3875,5
g8843,16
g3879,5
g8846,16
g3882,5
g8849,16
g4560,5
g8858,16
g4572,5
g8860,16
g4582,5
g3880,5
g547[IL],1
g6264,10
g4545,5
g550[IL],1
g4561,5
g553[IL],1
g4050,5
g563[IL],1
g4056,5
g570[IL],1
g4573,5
g588[IL],1
g4583,5
g591[IL],1
g4590,5
g573[IL],1
g661[IL],1
g4187,16
g665[IL],1
g669[IL],1
g673[IL],1
g677[IL],1
g681[IL],1
g685[IL],1
g706[IL],1
g710[IL],1
g4182,16
g714[IL],1
g718[IL],1
g734[IL],1
g730[IL],1
g4185,9
g4131,9
g4129,9
g4133,9
g4145,9
g4138,9
g4132,9
g4107,9
g4097,9
g4124,9
g4127,7
g2626,3
g642,3
g2627,3
g649,3
g6990,16
g1888,2
g775[IL],1
g812[IL],1
g809[IL],1
g806[IL],1
g1739,3
g6994,16
g3678,9
g803[IL],1
g4474,11
g6970,16
g6972,16
g778[IL],1
g6999,15
g786[IL],1
g828[IL],1
g825[IL],1
g822[IL],1
g1753,3
g7001,16
g3613,9
g819[IL],1
g4399,11
g6979,16
g6991,16
g789[IL],1
g1897,2
g4801,7
g3466,4
g5074,8
g4783,7
g5058,8
g4791,7
g5041,8
g4796,7
g5024,8
g4799,7
g5013,8
g4804,7
g5006,8
g4787,7
g5000,8
g4794,7
g4692,8
g945[IL],1
g4381,5
g943[IL],1
g6478,13
g855[IL],1
g4517,16
g6483,13
g859[IL],1
g6493,13
g4829,7
g6105,14
g1849,3
g4937,16
g1590,3
g4714,13
g3002,5
g2332,2
g4335,4
g4328,4
g4344,4
g866[IL],1
II6208,5
g911[IL],1
g916[IL],1
g921[IL],1
g883[IL],1
g878[IL],1
g1855,2
g5009,5
g875[IL],1
g6185,16
g4332,14
g5312,16
g1926,2
g6757,16
g5917,16
g4526,4
g1738,2
g6465,16
g9303,16
g6762,16
g5938,16
g4546,4
g1745,2
g5802,11
g5769,11
II10415,10
g969[IL],1
g970[IL],1
g966[IL],1
g963[IL],1
g1987,3
g4680,8
g5526,9
g3917,6
g5542,9
II9463,7
g5317,16
g8735,16
g8701,16
g8274,16
g8321,16
g8298,16
g8696,16
g8262,16
g8303,16
g8268,16
g8312,16
g8270,16
g8258,16
g8281,16
g8273,16
g8443,16
g8421,16
g8363,16
g8342,16
g8407,16
g8386,16
g7951,16
g7920,16
g7983,16
g8181,16
g7855,16
g7838,16
g7905,16
g7870,16
g8131,16
g8111,16
g8042,16
g8156,16
g3825,3
g2863,3
g2761,3
g5345,16
g8736,16
g6093,16
g8385,16
g8404,16
g8441,16
g8462,16
g8278,16
g8329,16
g8461,16
g8382,16
g8199,16
g7937,16
g7887,16
g8029,16
g8018,16
g7993,16
g7966,16
g7793,16
g7811,16
g8493,16
g8239,16
II15175,16
g8153,16
g8074,16
g8069,16
g8523,16
g8483,16
g4727,16
g4427,16
g4414,16
II8456,15
g3430,4
g3398,4
g3359,4
g3341,4
II8491,16
II8524,15
g4135,16
g4529,16
g4155,16
II8001,14
II8015,15
g8723,16
g8697,16
g8269,16
g8314,16
g8309,16
g8695,16
g8259,16
g8294,16
g8263,16
g8305,16
g8264,16
g8260,16
g8277,16
g8301,16
g2821,3
g2774,3
g2873,3
g8739,16
g8742,16
g6097,16
g8439,16
g8440,16
g8405,16
g8460,16
g8275,16
g8323,16
g8459,16
g8380,16
g8151,16
g8077,16
g8464,16
g8514,16
g7658,16
g7616,16
g8082,16
g7634,16
g7460,16
g8727,16
g8698,16
g8320,16
g8307,16
g8317,16
g8692,16
g8302,16
g8288,16
g8311,16
g8296,16
g8238,16
g8265,16
g8272,16
g8292,16
g2787,3
g3542,3
g6102,16
g8456,16
g8513,16
g8458,16
g8741,16
g8745,16
g8328,16
g8316,16
g8455,16
g8378,16
II15152,16
g8150,16
g8078,16
g8070,16
g8360,16
g7367,16
g4216,16
g8700,16
g8313,16
g8297,16
g8310,16
g8690,16
g8293,16
g8283,16
g8304,16
g8289,16
g8256,16
g8271,16
g8267,16
g8286,16
g2743,3
g2795,3
g3557,3
g6104,16
g8621,16
g8622,16
g8628,16
g8744,16
g8749,16
g8322,16
g8308,16
g8438,16
g8612,16
II15172,16
g8090,16
g8080,16
g7654,16
g7628,16
g7611,16
g8693,16
g8306,16
g8361,16
g8299,16
g8687,16
g8287,16
g8334,16
g8295,16
g8339,16
g8237,16
g8300,16
g8261,16
g8282,16
g2764,3
g2804,3
g3574,3
g6106,16
g8457,16
g8383,16
g8626,16
g8732,16
g8737,16
g8315,16
g8377,16
g8359,16
g8611,16
II15169,16
g8089,16
g8087,16
g8709,16
g8713,16
g8335,16
g8340,16
g8290,16
g8691,16
g8291,16
g8276,16
g8325,16
g8330,16
g4172,16
g7561,16
g8728,16
g8733,16
g6108,16
g8624,16
g8362,16
g8403,16
g8610,16
II14831,16
g8088,16
g8062,16
g4507,16
g8704,16
g8710,16
g8331,16
g8336,16
g8338,16
g8688,16
g8285,16
g8266,16
g8318,16
g8326,16
g8724,16
g8729,16
g6072,16
g8623,16
g8341,16
g8384,16
g8542,16
II14834,16
g8081,16
g8064,16
g8705,16
g8332,16
g8333,16
g8686,16
g8702,16
g8280,16
g8257,16
g8319,16
g8327,16
g4163,16
g8721,16
g8725,16
g6075,16
g8620,16
g8337,16
g8379,16
g8543,16
II15165,16
g8079,16
g8066,16
g5754,10
II12015,16
g9191,16
g9192,16
g9179,16
g9154,16
II15848,16
g9162,16
