CLUSTER ROOT NODE,CLUSTER SIZE,CLUSTER CONTENTS
U4408[OL],8,U4408[OL] U4408 U11334 U7434 U7433 U11543 U7432 U7431 
U5349[OL],8,U5349[OL] U5349 U11333 U3467 U1650 U7424 U7423 U1649 
U12934[OL],8,U12934[OL] U12934 U4406 U3420 U7409 U7408 U7405 U7404 
U12935[OL],8,U12935[OL] U12935 U4403 U3356 U11562 U3468 U1093 U5548 
U1923[OL],8,U1923[OL] U1923 U11331 U3987 U7470 U7469 U7472 U7471 
U2135[OL],8,U2135[OL] U2135 U11330 U7373 U7372 U5470 U1655 U3430 
U12936[OL],8,U12936[OL] U12936 U4596 U4198 U1668 U7232 U3430 U1667 
U12937[OL],8,U12937[OL] U12937 U4398 U3617 U1089 U3397 U3396 U1090 
U4377[OL],8,U4377[OL] U4377 U11329 U11962 U11960 U7251 U1664 U7249 
U5390[OL],8,U5390[OL] U5390 U11328 U3857 U1107 U7266 U7249 U7248 
U4395[OL],8,U4395[OL] U4395 U11327 U11595 U11593 U6930 U11594 U3603 
U4381[OL],8,U4381[OL] U4381 U11326 U1050 U595 U7281 U1914 U3547 
U1925[OL],8,U1925[OL] U1925 U11325 U3562 U1644 U7494 U5488 U3855 
U4400[OL],8,U4400[OL] U4400 U11324 U3689 U11576 U3098 U2738 U11371 
U12938[OL],8,U12938[OL] U12938 U4393 U4050 U1091 U3814 U3815 U1092 
U4389[OL],8,U4389[OL] U4389 U11323 U1633 U11391 U11620 U1087 U4096 
U2101[OL],8,U2101[OL] U2101 U11321 U4084 U1636 U1634 U7539 U1635 
U4693[OL],8,U4693[OL] U4693 U11320 U12050 U12049 U11384 U4132 U1115 
U1949[OL],8,U1949[OL] U1949 U11319 U4171 U11509 U6928 U628 U11387 
U12939[OL],8,U12939[OL] U12939 U4573 U4169 U1658 U1659 U1660 U11387 
U442[OL],8,U442[OL] U442 U11317 U4013 U7589 U7587 U1114 U11386 
U2137[OL],8,U2137[OL] U2137 U11316 U11645 U11643 U11639 U11644 U11642 
U1930[OL],8,U1930[OL] U1930 U11314 U3905 U11502 U5523 U7348 U1105 
U1933[OL],8,U1933[OL] U1933 U11312 U1528 U1529 U1653 U1530 U3910 
U1967[OL],8,U1967[OL] U1967 U11311 U3992 U1043 U6979 U12133 U531 
U1927[OL],8,U1927[OL] U1927 U11309 U3994 U6682 U1488 U1487 U7387 
U4586[OL],8,U4586[OL] U4586 U11308 U1479 U12177 U9139 U9138 U9137 
U4513[OL],8,U4513[OL] U4513 U11306 U12714 U12713 U12182 U12181 U6989 
U5418[OL],8,U5418[OL] U5418 U11305 U964 U3836 U6988 U1035 U3620 
U6513[OL],8,U6513[OL] U6513 U12821 U12078 U12077 U1505 U7396 U8798 
U4374[OL],8,U4374[OL] U4374 U11303 U12710 U12708 U3253 U11533 U7394 
U13646[OL],8,U13646[OL] U13646 U17759 U16194 U4718 U17758 U482 U8361 
U13645[OL],8,U13645[OL] U13645 U17757 U16194 U4718 U17756 U482 U8361 
U12904[OL],8,U12904[OL] U12904 U4718 U482 U8361 U2092 U11951 U11949 
U12905[OL],8,U12905[OL] U12905 U4718 U482 U8361 U2092 U11951 U11949 
U12906[OL],8,U12906[OL] U12906 U4718 U482 U8361 U2092 U11951 U11949 
U12907[OL],8,U12907[OL] U12907 U4718 U482 U8361 U2092 U11951 U11949 
U12908[OL],8,U12908[OL] U12908 U4718 U482 U8361 U2092 U11951 U11949 
U12909[OL],8,U12909[OL] U12909 U4718 U482 U8361 U2092 U11951 U11949 
U12910[OL],8,U12910[OL] U12910 U4718 U482 U8361 U2092 U11951 U11949 
U12911[OL],8,U12911[OL] U12911 U4718 U482 U8361 U2092 U11951 U11949 
U12912[OL],8,U12912[OL] U12912 U4718 U482 U8361 U2092 U11951 U11949 
U12913[OL],8,U12913[OL] U12913 U4718 U482 U8361 U2092 U11951 U11949 
U12914[OL],8,U12914[OL] U12914 U4718 U482 U8361 U2092 U11951 U11949 
U12915[OL],8,U12915[OL] U12915 U4718 U482 U8361 U2092 U11951 U11949 
U12916[OL],8,U12916[OL] U12916 U4718 U482 U8361 U2092 U11951 U11949 
U12917[OL],8,U12917[OL] U12917 U4718 U482 U8361 U2092 U11951 U11949 
U12918[OL],8,U12918[OL] U12918 U4718 U482 U8361 U2092 U11951 U11949 
U12919[OL],8,U12919[OL] U12919 U4718 U482 U8361 U2092 U11951 U11949 
U12920[OL],8,U12920[OL] U12920 U4718 U482 U8361 U2092 U11951 U11949 
U12921[OL],8,U12921[OL] U12921 U4718 U482 U8361 U2092 U11951 U11949 
U12922[OL],8,U12922[OL] U12922 U4718 U482 U8361 U2092 U11951 U11949 
U12923[OL],8,U12923[OL] U12923 U4718 U482 U8361 U2092 U11951 U11949 
U12924[OL],8,U12924[OL] U12924 U4718 U482 U8361 U2092 U11951 U11949 
U12925[OL],8,U12925[OL] U12925 U4718 U482 U8361 U2092 U11951 U11949 
U12926[OL],8,U12926[OL] U12926 U4718 U482 U8361 U2092 U11951 U11949 
U12927[OL],8,U12927[OL] U12927 U4718 U482 U8361 U2092 U11951 U11949 
U12928[OL],8,U12928[OL] U12928 U4718 U482 U8361 U2092 U11951 U11949 
U12929[OL],8,U12929[OL] U12929 U4718 U482 U8361 U2092 U11951 U11949 
U12930[OL],8,U12930[OL] U12930 U4718 U482 U8361 U2092 U11951 U11949 
U12931[OL],8,U12931[OL] U12931 U4718 U482 U8361 U2092 U11951 U11949 
U12932[OL],8,U12932[OL] U12932 U4718 U482 U8361 U2092 U11951 U11949 
U12933[OL],8,U12933[OL] U12933 U4718 U482 U8361 U2092 U11951 U11949 
U13644[OL],8,U13644[OL] U13644 U17754 U3094 U2054 U9629 U2725 U8858 
U13643[OL],8,U13643[OL] U13643 U17752 U3090 U2048 U16182 U6250 U16181 
U13642[OL],8,U13642[OL] U13642 U17750 U3086 U2051 U16178 U9633 U3087 
U13641[OL],8,U13641[OL] U13641 U17748 U3082 U13456 U16173 U3117 U2059 
U13640[OL],8,U13640[OL] U13640 U17746 U3079 U3080 U16193 U13455 U4842 
U13639[OL],8,U13639[OL] U13639 U17744 U3075 U2211 U16158 U3076 U3230 
U13638[OL],8,U13638[OL] U13638 U17742 U3072 U13454 U16144 U16143 U16146 
U13637[OL],8,U13637[OL] U13637 U17740 U3068 U2038 U9644 U12364 U16135 
U13636[OL],8,U13636[OL] U13636 U17738 U3064 U2212 U4840 U3228 U16128 
U13635[OL],8,U13635[OL] U13635 U17736 U3060 U2213 U4480 U16116 U4838 
U13634[OL],8,U13634[OL] U13634 U17734 U3056 U2214 U6715 U9651 U3119 
U13633[OL],8,U13633[OL] U13633 U17732 U3052 U13453 U2063 U16094 U4823 
U13632[OL],8,U13632[OL] U13632 U17730 U3048 U2215 U16086 U16085 U17628 
U13631[OL],8,U13631[OL] U13631 U17728 U3044 U13452 U13739 U2060 U2723 
U13630[OL],8,U13630[OL] U13630 U17726 U3041 U2058 U9658 U1425 U9655 
U13629[OL],8,U13629[OL] U13629 U17724 U3037 U2046 U1759 U9667 U2497 
U13628[OL],8,U13628[OL] U13628 U17722 U3033 U13451 U2210 U9561 U16025 
U13627[OL],8,U13627[OL] U13627 U17720 U3029 U2216 U4849 U16008 U16003 
U13626[OL],8,U13626[OL] U13626 U17718 U3025 U2217 U4475 U1417 U13738 
U13625[OL],8,U13625[OL] U13625 U17716 U3022 U3023 U16191 U17613 U4477 
U13624[OL],8,U13624[OL] U13624 U17714 U3018 U2040 U9684 U15968 U3019 
U13623[OL],8,U13623[OL] U13623 U17712 U3015 U3016 U16189 U3131 U4459 
U6512[OL],8,U6512[OL] U6512 U12819 U472 U473 U1798 U11267 U1140 
U6511[OL],8,U6511[OL] U6511 U12817 U470 U471 U6170 U1142 U11252 
U6510[OL],8,U6510[OL] U6510 U12815 U3012 U6169 U2721 U463 U6900 
U6509[OL],8,U6509[OL] U6509 U12813 U747 U1707 U11226 U11227 U11292 
U6508[OL],8,U6508[OL] U6508 U12811 U614 U615 U6167 U6899 U12778 
U6507[OL],8,U6507[OL] U6507 U12809 U3798 U6166 U1157 U11189 U11188 
U6506[OL],8,U6506[OL] U6506 U12807 U3812 U1799 U12765 U1166 U11172 
U3538[OL],8,U3538[OL] U3538 U592 U1800 U12757 U11153 U11138 U12756 
U6505[OL],8,U6505[OL] U6505 U12805 U3340 U1120 U1807 U7045 U11364 
U6504[OL],8,U6504[OL] U6504 U12803 U11281 U6320 U12755 U11104 U7045 
U13622[OL],8,U13622[OL] U13622 U17711 U3094 U8868 U4706 U2054 U9629 
U13621[OL],8,U13621[OL] U13621 U17709 U3090 U2048 U16182 U6250 U16181 
U13620[OL],8,U13620[OL] U13620 U17707 U3086 U2051 U16178 U9633 U3087 
U13619[OL],8,U13619[OL] U13619 U17705 U3082 U13456 U16173 U3117 U2059 
U13618[OL],8,U13618[OL] U13618 U17703 U3079 U3080 U16193 U13455 U4842 
U13617[OL],8,U13617[OL] U13617 U17701 U3075 U2211 U16158 U3076 U3230 
U13616[OL],8,U13616[OL] U13616 U17699 U3072 U13454 U16144 U16143 U16146 
U13615[OL],8,U13615[OL] U13615 U17697 U3068 U2038 U9644 U12364 U16135 
U13614[OL],8,U13614[OL] U13614 U17695 U3064 U2212 U4840 U3228 U16128 
U13613[OL],8,U13613[OL] U13613 U17693 U3060 U2213 U4480 U16116 U4838 
U13612[OL],8,U13612[OL] U13612 U17691 U3056 U2214 U6715 U9651 U3119 
U13611[OL],8,U13611[OL] U13611 U17689 U3052 U13453 U2063 U16094 U4823 
U13610[OL],8,U13610[OL] U13610 U17687 U3048 U2215 U16086 U16085 U17628 
U13609[OL],8,U13609[OL] U13609 U17685 U3044 U13452 U13739 U2060 U2723 
U13608[OL],8,U13608[OL] U13608 U17683 U3041 U2058 U9658 U1425 U9655 
U13607[OL],8,U13607[OL] U13607 U17681 U3037 U2046 U1759 U9667 U2497 
U13606[OL],8,U13606[OL] U13606 U17679 U3033 U13451 U2210 U9561 U16025 
U13605[OL],8,U13605[OL] U13605 U17677 U3029 U2216 U4849 U16008 U16003 
U13604[OL],8,U13604[OL] U13604 U17675 U3025 U2217 U4475 U1417 U13738 
U13603[OL],8,U13603[OL] U13603 U17673 U3022 U3023 U16191 U17613 U4477 
U13602[OL],8,U13602[OL] U13602 U17671 U3018 U2040 U9684 U15968 U3019 
U13601[OL],8,U13601[OL] U13601 U17669 U3015 U3016 U16189 U3131 U4459 
U6503[OL],8,U6503[OL] U6503 U12801 U472 U473 U1798 U11267 U1140 
U6502[OL],8,U6502[OL] U6502 U12799 U470 U471 U6170 U1142 U11252 
U6501[OL],8,U6501[OL] U6501 U12797 U3012 U6169 U2721 U463 U6900 
U6500[OL],8,U6500[OL] U6500 U12795 U747 U1707 U11226 U11227 U11292 
U6499[OL],8,U6499[OL] U6499 U12793 U614 U615 U6167 U6899 U12778 
U6498[OL],8,U6498[OL] U6498 U12791 U3798 U6166 U1157 U11189 U11188 
U6497[OL],8,U6497[OL] U6497 U12789 U3812 U1799 U12765 U1166 U11172 
U3540[OL],8,U3540[OL] U3540 U438 U594 U1800 U12757 U11153 U11138 
U6496[OL],8,U6496[OL] U6496 U12786 U3340 U1120 U1807 U7045 U11364 
U6495[OL],8,U6495[OL] U6495 U12784 U11281 U6320 U12755 U11104 U7045 
U2093[OL],8,U2093[OL] U2093 U11278 U16186 U16187 U2132 U2139 U8556 
U2053[OL],8,U2053[OL] U2053 U13742 U16183 U8558 U16184 U11277 U13775 
U4874[OL],8,U4874[OL] U4874 U13741 U6904 U17663 U5333 U8558 U11276 
U12855[OL],8,U12855[OL] U12855 U2052 U17659 U13456 U8786 U16176 U16177 
U12863[OL],8,U12863[OL] U12863 U17654 U13455 U4842 U4865 U16168 U3231 
U2247[OL],8,U2247[OL] U2247 U17650 U2211 U16158 U3230 U2717 U12348 
U2245[OL],8,U2245[OL] U2245 U17648 U13454 U16144 U16143 U16146 U16142 
U2250[OL],8,U2250[OL] U2250 U17646 U2038 U9644 U12364 U16135 U3229 
U2249[OL],8,U2249[OL] U2249 U17644 U2212 U4840 U3228 U16128 U16127 
U12864[OL],8,U12864[OL] U12864 U17640 U2213 U4480 U16116 U4707 U4838 
U12854[OL],8,U12854[OL] U12854 U17638 U2214 U6715 U9651 U3119 U2045 
U12869[OL],8,U12869[OL] U12869 U17635 U13453 U2063 U16094 U4823 U16095 
U12859[OL],8,U12859[OL] U12859 U17631 U2215 U16086 U16085 U17628 U1963 
U12866[OL],8,U12866[OL] U12866 U17627 U13452 U13739 U2060 U2723 U4894 
U2243[OL],8,U2243[OL] U2243 U17625 U2058 U9658 U6640 U16056 U1425 
U12871[OL],8,U12871[OL] U12871 U17623 U2046 U1759 U9667 U2497 U13448 
U12860[OL],8,U12860[OL] U12860 U17620 U13451 U2210 U9561 U16025 U16033 
U12892[OL],8,U12892[OL] U12892 U17618 U2216 U4849 U16008 U16003 U13447 
U12870[OL],8,U12870[OL] U12870 U17615 U2217 U4475 U1417 U13738 U2094 
U12856[OL],8,U12856[OL] U12856 U4892 U15986 U17613 U4477 U17612 U13450 
U12890[OL],8,U12890[OL] U12890 U17610 U2040 U4904 U15971 U9684 U15968 
U12893[OL],8,U12893[OL] U12893 U17608 U2218 U4906 U15960 U3131 U4459 
U2066[OL],8,U2066[OL] U2066 U11273 U1798 U11267 U1140 U3338 U11268 
U4813[OL],8,U4813[OL] U4813 U11259 U6170 U1142 U11252 U3338 U11255 
U4814[OL],8,U4814[OL] U4814 U11243 U6169 U6901 U2721 U463 U6900 
U4815[OL],8,U4815[OL] U4815 U11231 U6168 U1707 U11226 U11227 U1706 
U4816[OL],8,U4816[OL] U4816 U11210 U6167 U6899 U12778 U11201 U11204 
U5199[OL],8,U5199[OL] U5199 U12774 U6166 U1709 U11197 U1157 U11189 
U5200[OL],8,U5200[OL] U5200 U12770 U1799 U12765 U1166 U11172 U11171 
U5198[OL],8,U5198[OL] U5198 U12761 U1800 U12757 U11153 U11138 U12756 
U5224[OL],8,U5224[OL] U5224 U3112 U1807 U7045 U11364 U4360 U6139 
U5302[OL],8,U5302[OL] U5302 U2260 U6320 U12755 U11104 U7045 U12754 
U5282[OL],8,U5282[OL] U5282 U6894 U15931 U5284 U15930 U2155 U15925 
U12902[OL],8,U12902[OL] U12902 U15915 U15916 U17588 U17595 U15914 U15910 
U12903[OL],8,U12903[OL] U12903 U15902 U15903 U15890 U15895 U15888 U15874 
U12872[OL],8,U12872[OL] U12872 U15881 U15882 U17572 U17576 U15874 U15879 
U12873[OL],8,U12873[OL] U12873 U15866 U15867 U17562 U17569 U15865 U13438 
U12874[OL],8,U12874[OL] U12874 U15853 U15854 U17548 U17555 U15855 U15852 
U12875[OL],8,U12875[OL] U12875 U15832 U15833 U15820 U15825 U15818 U15804 
U12876[OL],8,U12876[OL] U12876 U15811 U15812 U17532 U17536 U15813 U15804 
U12877[OL],8,U12877[OL] U12877 U15798 U15796 U15797 U13792 U4715 U3157 
U12878[OL],8,U12878[OL] U12878 U15775 U15776 U15777 U15763 U15761 U15768 
U12879[OL],8,U12879[OL] U12879 U15754 U15755 U15756 U13792 U4715 U17506 
U12880[OL],8,U12880[OL] U12880 U15741 U13792 U4715 U15739 U15740 U3157 
U12881[OL],8,U12881[OL] U12881 U15728 U13792 U4715 U15726 U15727 U3157 
U12882[OL],8,U12882[OL] U12882 U15707 U13792 U4715 U15705 U15706 U3157 
U12883[OL],8,U12883[OL] U12883 U15682 U13792 U4715 U15680 U15681 U3157 
U12888[OL],8,U12888[OL] U12888 U15663 U4716 U12144 U4717 U9090 U13736 
U12884[OL],8,U12884[OL] U12884 U15645 U13792 U4715 U15643 U15644 U3157 
U12887[OL],8,U12887[OL] U12887 U15634 U4716 U12144 U4717 U13735 U9090 
U12885[OL],8,U12885[OL] U12885 U15611 U13792 U4715 U15609 U15610 U3157 
U12886[OL],8,U12886[OL] U12886 U17450 U15603 U15602 U3157 U15597 U15596 
U6494[OL],8,U6494[OL] U6494 U12752 U9613 U1680 U12753 U8363 U5783 
U6493[OL],8,U6493[OL] U6493 U12750 U9613 U1680 U12751 U8363 U5784 
U6492[OL],8,U6492[OL] U6492 U12748 U9613 U1680 U12749 U8363 U5786 
U6491[OL],8,U6491[OL] U6491 U12746 U9613 U1680 U12747 U8363 U5788 
U13600[OL],8,U13600[OL] U13600 U17449 U9613 U1680 U4531 U8363 U4468 
U13599[OL],8,U13599[OL] U13599 U17448 U9613 U1680 U4530 U8363 U4469 
U13598[OL],8,U13598[OL] U13598 U17447 U9613 U1680 U4529 U8363 U4467 
U13597[OL],8,U13597[OL] U13597 U17446 U9613 U1680 U4528 U8363 U4495 
U13596[OL],8,U13596[OL] U13596 U17445 U9613 U1680 U4527 U8363 U4456 
U13595[OL],8,U13595[OL] U13595 U17444 U9613 U1680 U4526 U8363 U4493 
U13594[OL],8,U13594[OL] U13594 U17443 U9613 U1680 U4525 U8363 U4494 
U13593[OL],8,U13593[OL] U13593 U17442 U9613 U1680 U4524 U8363 U4455 
U13592[OL],8,U13592[OL] U13592 U17441 U9613 U1680 U4523 U8363 U4378 
U6490[OL],8,U6490[OL] U6490 U12744 U9613 U1680 U12745 U8363 U1880 
U6489[OL],8,U6489[OL] U6489 U12742 U9613 U1680 U12743 U1879 U8363 
U6488[OL],8,U6488[OL] U6488 U12740 U9613 U1680 U12741 U5803 U8363 
U6487[OL],8,U6487[OL] U6487 U12738 U9613 U1680 U12739 U8363 U1878 
U6486[OL],8,U6486[OL] U6486 U12736 U9613 U1680 U12737 U8363 U1877 
U13591[OL],8,U13591[OL] U13591 U17440 U9613 U1680 U4522 U8363 U2129 
U6485[OL],8,U6485[OL] U6485 U12734 U9613 U1680 U12735 U5769 U8363 
U13590[OL],8,U13590[OL] U13590 U17439 U9613 U1680 U4492 U4521 U8363 
U6484[OL],8,U6484[OL] U6484 U12732 U9613 U1680 U5824 U4249 U4250 
U6483[OL],8,U6483[OL] U6483 U12730 U5827 U8767 U12055 U12054 U2698 
U13589[OL],8,U13589[OL] U13589 U17438 U4491 U9043 U17414 U9613 U1680 
U13588[OL],8,U13588[OL] U13588 U17437 U2131 U9051 U15471 U9613 U1680 
U13587[OL],8,U13587[OL] U13587 U17436 U4041 U4040 U9064 U9063 U17415 
U13586[OL],8,U13586[OL] U13586 U17435 U4490 U9073 U9072 U9071 U13787 
U13585[OL],8,U13585[OL] U13585 U17434 U4496 U9533 U9532 U9531 U15465 
U13584[OL],8,U13584[OL] U13584 U17433 U4817 U9520 U9519 U17374 U2697 
U13583[OL],8,U13583[OL] U13583 U17432 U4497 U1415 U13411 U15465 U13376 
U6482[OL],8,U6482[OL] U6482 U12729 U9613 U1680 U12728 U8363 U5731 
U6481[OL],8,U6481[OL] U6481 U12726 U9613 U1680 U12727 U8363 U3654 
U5317[OL],8,U5317[OL] U5317 U11101 U11099 U11098 U11102 U11096 U1181 
U12889[OL],3,U12889[OL] U12889 P1_STATE_REG[IL] 
U2244[OL],8,U2244[OL] U2244 U2158 U2995 U12145 U6983 U9094 U5840 
U5201[OL],8,U5201[OL] U5201 U1201 U1202 U10936 U1203 U494 U10904 
U2241[OL],8,U2241[OL] U2241 U15573 U4665 U9096 U15457 U2070 U9122 
U2246[OL],8,U2246[OL] U2246 U15570 U6264 U1042 U4274 U12148 U3926 
U4873[OL],8,U4873[OL] U4873 U6878 U15568 U2994 U4510 U9098 U15569 
U12901[OL],8,U12901[OL] U12901 U15567 U15564 U15561 U15558 U17428 U17425 
U12868[OL],8,U12868[OL] U12868 U15555 U17424 U2991 U2992 U9099 U4799 
U12867[OL],8,U12867[OL] U12867 U5383 U1508 U8715 U13413 U8714 U15517 
U12865[OL],8,U12865[OL] U12865 U4501 U12066 U2990 U8740 U6971 U8739 
U4860[OL],8,U4860[OL] U4860 U15548 U2993 U13412 U15466 U15549 U4925 
U2242[OL],8,U2242[OL] U2242 U4507 U12007 U2989 U12006 U6966 U8519 
U12900[OL],8,U12900[OL] U12900 U4863 U4694 U2988 U12010 U6967 U6631 
U12862[OL],8,U12862[OL] U12862 U15537 U15535 U15534 U13410 U4499 U9761 
U12891[OL],8,U12891[OL] U12891 U2128 U1511 U8665 U15531 U8664 U8662 
U12899[OL],8,U12899[OL] U12899 U15528 U4900 U9101 U1041 U8516 U5838 
U12861[OL],8,U12861[OL] U12861 U15522 U2037 U11392 U12154 U8662 U1889 
U5202[OL],8,U5202[OL] U5202 U10924 U2985 U965 U6101 U10904 U10903 
U2248[OL],8,U2248[OL] U2248 U5384 U12068 U12067 U2984 U13413 U15517 
U12858[OL],8,U12858[OL] U12858 U4500 U1506 U15513 U8740 U1507 U8777 
U4885[OL],8,U4885[OL] U4885 U6874 U15512 U15511 U2993 U13412 U15466 
U12898[OL],8,U12898[OL] U12898 U5371 U12013 U2983 U1700 U8518 U5838 
U3392[OL],8,U3392[OL] U3392 U496 U2982 U469 U495 U1204 U846 
U12857[OL],8,U12857[OL] U12857 U4914 U2980 U8783 U4799 U8730 U15487 
U12897[OL],8,U12897[OL] U12897 U15502 U4915 U9106 U9105 U9098 U4875 
U12896[OL],8,U12896[OL] U12896 U15501 U4889 U15497 U1936 U11393 U12161 
U12853[OL],8,U12853[OL] U12853 U15491 U2159 U2976 U4499 U9761 U9757 
U12895[OL],8,U12895[OL] U12895 U15489 U2974 U2127 U5840 U7117 U1512 
U5203[OL],8,U5203[OL] U5203 U10908 U12707 U12702 U12706 U969 U822 
U12894[OL],8,U12894[OL] U12894 U15464 U4909 U9123 U1036 U6985 U2070 
U5210[OL],8,U5210[OL] U5210 U10894 U3190 U5752 U9768 U6398 U4532 
U9613[OL],8,U9613[OL] U9613 U1680 U8363 U5731 U17354 U4532 U9501 
U4404[OL],8,U4404[OL] U4404 U10893 U6363 U11557 U11556 U11555 U6326 
U4407[OL],8,U4407[OL] U4407 U10892 U7434 U7433 U11543 U7432 U7431 
U5348[OL],8,U5348[OL] U5348 U10891 U3467 U1650 U7424 U7423 U1649 
U13021[OL],8,U13021[OL] U13021 U4405 U3420 U7409 U7408 U7405 U7404 
U2002[OL],8,U2002[OL] U2002 U10890 U3356 U11562 U3468 U1093 U5548 
U1922[OL],8,U1922[OL] U1922 U10887 U3987 U7470 U7469 U7472 U7471 
U2136[OL],8,U2136[OL] U2136 U10886 U7373 U7372 U5470 U1655 U3430 
U13022[OL],8,U13022[OL] U13022 U4597 U4198 U1668 U7232 U3430 U1667 
U13023[OL],8,U13023[OL] U13023 U4397 U3617 U1089 U3397 U3396 U1090 
U4396[OL],8,U4396[OL] U4396 U10885 U6334 U11443 U7251 U1664 U7249 
U5437[OL],8,U5437[OL] U5437 U10884 U3857 U1107 U7266 U7249 U7248 
U4394[OL],8,U4394[OL] U4394 U10883 U11595 U11593 U6930 U11594 U3603 
U5339[OL],8,U5339[OL] U5339 U10882 U11456 U11455 U7285 U7284 U7281 
U1926[OL],8,U1926[OL] U1926 U10880 U3562 U1644 U7494 U5488 U3855 
U4399[OL],8,U4399[OL] U4399 U10878 U3689 U11576 U3098 U2738 U11371 
U13024[OL],8,U13024[OL] U13024 U4392 U4050 U1091 U3814 U3815 U1092 
U4388[OL],8,U4388[OL] U4388 U10877 U1633 U11391 U11620 U1087 U4096 
U2102[OL],8,U2102[OL] U2102 U10874 U4084 U1636 U1634 U7539 U1635 
U5435[OL],8,U5435[OL] U5435 U15398 U6346 U11475 U11385 U4132 U1115 
U1950[OL],8,U1950[OL] U1950 U10873 U4171 U11509 U6928 U628 U11387 
U1956[OL],8,U1956[OL] U1956 U10871 U4169 U1658 U1659 U1660 U11387 
U441[OL],8,U441[OL] U441 U10870 U4013 U7589 U7587 U1114 U11386 
U2134[OL],8,U2134[OL] U2134 U10867 U11645 U11643 U11639 U11644 U11642 
U4402[OL],8,U4402[OL] U4402 U10866 U11504 U1104 U11502 U5523 U7348 
U4386[OL],8,U4386[OL] U4386 U10865 U11938 U11937 U1528 U1529 U1653 
U4385[OL],8,U4385[OL] U4385 U10863 U6416 U612 U1043 U6979 U12133 
U5433[OL],8,U5433[OL] U5433 U10861 U12174 U609 U6682 U1488 U1487 
U4585[OL],8,U4585[OL] U4585 U10860 U1479 U12177 U9139 U9138 U9137 
U2119[OL],8,U2119[OL] U2119 U10858 U12182 U12181 U6989 U4102 U1033 
U4384[OL],8,U4384[OL] U4384 U10856 U1032 U4160 U4161 U12172 U6988 
U6478[OL],8,U6478[OL] U6478 U12681 U12084 U12082 U1505 U7396 U8798 
U12972[OL],8,U12972[OL] U12972 U15378 U6361 U11537 U3253 U11533 U7394 
U13580[OL],8,U13580[OL] U13580 U17339 U15377 U13765 U17338 U13779 U13251 
U13579[OL],8,U13579[OL] U13579 U17337 U15377 U13765 U17336 U13779 U13251 
U12991[OL],8,U12991[OL] U12991 U13765 U13779 U13251 U14544 U13219 U14543 
U12992[OL],8,U12992[OL] U12992 U13765 U13779 U13251 U14544 U13219 U14543 
U12993[OL],8,U12993[OL] U12993 U13765 U13779 U13251 U14544 U13219 U14543 
U12994[OL],8,U12994[OL] U12994 U13765 U13779 U13251 U14544 U13219 U14543 
U12995[OL],8,U12995[OL] U12995 U13765 U13779 U13251 U14544 U13219 U14543 
U12996[OL],8,U12996[OL] U12996 U13765 U13779 U13251 U14544 U13219 U14543 
U12997[OL],8,U12997[OL] U12997 U13765 U13779 U13251 U14544 U13219 U14543 
U12998[OL],8,U12998[OL] U12998 U13765 U13779 U13251 U14544 U13219 U14543 
U12999[OL],8,U12999[OL] U12999 U13765 U13779 U13251 U14544 U13219 U14543 
U13000[OL],8,U13000[OL] U13000 U13765 U13779 U13251 U14544 U13219 U14543 
