CLUSTER ROOT NODE,CLUSTER SIZE
g6801[OL],64
g4426[OL],15
g5474[OL],48
g5140[OL],49
g5696[OL],54
g4852[OL],64
g4848[OL],64
g4659[OL],19
g6583[OL],64
g6402[OL],64
g4144[OL],14
g6104[OL],64
g6941[OL],64
g6403[OL],64
g6500[OL],64
g6508[OL],64
g6586[OL],64
g4146[OL],14
g4143[OL],14
g6720[OL],64
g6585[OL],64
g3992,14
g676[IL],1
g3491,9
g3541,9
g4223,48
g1116,3
g3752,41
g3868,10
g1692,5
g1696,5
g1699,5
g1703,5
g1711,5
g1721,5
g1726,5
g1735,5
g6115,64
g3242,9
g1106,3
g4867,49
g3312,13
g932,2
g952,3
g1775,4
g1529,4
g2081,8
g1880,5
g1589,5
g4221,48
g2381,7
g2053,8
g1661,4
g6465,64
g1734,4
g1076,3
g5561,64
g4616,43
g3605,13
g6741,64
g4536,22
g6799,64
g2089,8
g2295,5
g5861,64
g6673,64
g6628,64
g809,3
g5242,49
g6679,64
g6715,64
g815,3
g1474,7
g471[IL],1
g2195,7
g4038,64
g461[IL],1
g536[IL],1
g541[IL],1
g260[IL],1
g254[IL],1
g248[IL],1
g242[IL],1
g236[IL],1
g6250,64
g6229,64
g6256,64
g6230,64
g465[IL],1
g1585,7
g2084,9
g2916,16
g1143,3
I4318,7
g5954,64
g6087,64
g5682,56
g5425,53
g84[IL],1
g319,1
g1861,5
g964,2
g837,2
g836,2
g398[IL],1
g4800,34
g1402,6
g866,2
g949,2
g947,2
g942,2
g940,2
g938,2
g931,2
g929,2
g862,2
g1784,5
g314,1
g306,1
g310,1
g3955,22
I2955,5
g1612,20
g478[IL],1
g2196,7
I1874,2
g3765,62
g2986,59
g4416,37
g2950,29
g4247,40
g2036,11
g1628,7
g1384,5
g4685,64
g2111,6
g4698,64
g4701,64
g2138,8
g1842,21
g1348,5
g1366,5
g1894,7
g1123,3
g2895,8
g2099,6
g1914,7
g1161,3
g2748,9
g2907,8
g496[IL],1
g1838,21
g1595,20
g4244,40
g2032,11
g1609,7
g1375,5
g2105,6
g1341,5
g1355,5
g2701,9
g1875,7
g2722,9
g2890,8
g2091,6
g2734,9
g1891,7
g2894,8
g2066,6
g1372,5
g2760,9
g1911,7
g2772,9
g2906,8
g2104,6
g2783,9
g1925,7
g2796,9
g2913,8
g1363,5
g1391,5
g2809,9
g1960,7
g2822,9
g2922,8
g2119,6
g3104,9
g1979,7
g3118,9
g2927,8
g2098,6
g1345,5
g3128,9
g1998,7
g3136,9
g2932,8
g2078,6
g3338,18
g3350,17
g5617,64
g5378,50
g4938,47
g179[IL],1
g3434,13
g1797,6
g1064,2
g107,1
g1060,2
g895,2
g184[IL],1
g2941,9
g5524,64
g6132,64
g6117,64
g3764,62
I8369,64
g5214,52
I8128,64
I8129,64
g4950,58
g4877,57
g3793,10
g5176,60
g5184,59
g3873,26
g3841,26
g1683,4
g1552,4
g2062,12
g2056,9
g1666,4
g1017,3
g3196,9
g3183,9
g5714,64
g5705,64
g3974,22
g3259,9
I2140,2
g5619,64
g5380,50
g4943,47
g188[IL],1
g3816,16
g193[IL],1
g3554,11
g5527,64
g5935,64
g5665,56
g5392,53
g361[IL],1
g366[IL],1
g3575,13
g5074,39
g5161,46
g4873,36
I2334,4
g4032,64
g437[IL],1
I1877,2
I8347,64
I8348,64
g5163,60
g5191,59
g3858,26
g3833,26
I8081,64
I8082,64
g3177,9
g3158,9
g5587,64
g5584,64
g3806,27
g3384,22
g1902,5
g2903,6
g4868,64
g4870,64
g1849,5
g1858,5
g2599,9
g2612,7
g3481,8
g2887,6
g2609,9
g2622,7
g3487,8
g1177,3
g2874,6
g1899,5
g2634,7
g1193,3
g3498,8
g1209,3
g2902,6
g2647,7
g1222,3
g2672,9
g3500,8
g3323,16
g3483,9
g3329,18
I2873,4
g2177,7
g4047,64
g449[IL],1
g528[IL],1
g1477,4
g1236,3
g4057,64
g426[IL],1
g669[IL],1
g3559,9
I4243,7
g520[IL],1
g2243,7
I8378,64
g5212,52
I8119,64
I8120,64
g5180,60
g5181,59
g3880,26
g3849,26
g3204,9
g3192,9
g5717,64
g5711,64
g5945,64
g5677,56
g5411,53
g69[IL],1
g386[IL],1
g4597,28
g3936,16
I7600,64
g4041,64
g457[IL],1
g4048,64
g418[IL],1
g4037,64
g402[IL],1
g1335,5
g1551,4
g4042,64
g410[IL],1
g4033,64
g430[IL],1
I9065,64
I9066,64
g6323,64
g6155,64
g5975,64
g3333,16
g3488,9
g5958,64
g3321,16
g3482,9
g6676,64
g6625,64
g760,3
g5237,49
g4410,37
g2948,29
g4683,64
g4684,64
g4691,64
g4697,64
g4686,64
g2121,8
g6474,64
g4043,64
g453[IL],1
g1329,5
g4015,64
g441[IL],1
g4180,36
I9058,64
I9059,64
g6320,64
g6153,64
g3307,16
g3477,9
g6670,64
g754,3
g1332,5
g4051,64
g445[IL],1
g6266,64
g6234,64
g504[IL],1
g4205,64
g5949,64
g5679,56
g5415,53
g74[IL],1
g390[IL],1
g4600,30
g4277,19
I7604,64
g516[IL],1
g4759,64
g3758,62
g3373,18
g3376,17
g6263,64
g6233,64
g3886,14
g3358,14
g2060,5
g3621,12
g3741,22
g328[IL],1
g3598,20
g6558,64
g3346,13
g5068,64
g5066,64
g6614,64
g4427,35
g5065,64
g5062,64
g4679,37
g6337,64
g2339,6
g197[IL],1
g5649,64
g1535,4
g2068,9
g6260,64
g6232,64
g6270,64
g6235,64
g6275,64
g6236,64
g5598,64
g5369,50
g4900,47
g143[IL],1
g148[IL],1
g3466,13
g4468,33
g4621,30
g4209,19
g4364,16
g672[IL],1
I5658,46
I5659,46
g2214,7
g492[IL],1
g2079,6
g4178,36
g1381,5
g3340,18
g3351,17
g5604,64
g5376,50
g4933,47
g170[IL],1
g2850,10
g175[IL],1
g2166,7
g5521,64
g1481,7
I2346,4
g2231,7
I2566,10
g5938,64
g5671,56
g5399,53
g54[IL],1
g374[IL],1
g4583,22
g2160,7
I7590,64
g5952,64
g5681,56
g5420,53
g79[IL],1
g394[IL],1
g4602,32
g4593,22
I7608,64
g4052,64
g422[IL],1
g5182,64
g5200,52
I7980,64
I7981,64
g5186,60
g5172,59
g3888,26
g3862,26
g3219,9
g3209,9
g5723,64
g5720,64
g210[IL],1
g508[IL],1
g3760,62
g4039,64
g406[IL],1
g500[IL],1
g1558,10
g2174,7
I1853,2
g1325,5
g524[IL],1
g3813,14
g111[IL],1
g2330,6
g865,2
g861,2
g857,2
g1255,2
g161[IL],1
g3831,24
g1822,5
g123[IL],1
g2296,5
g715,2
I8358,64
I8359,64
g5171,60
g5187,59
g3865,26
g3837,26
I8137,64
I8138,64
g3187,9
g3173,9
g5708,64
g5702,64
g5178,64
g5209,52
I7989,64
I7990,64
g5183,60
g5177,59
g3884,26
g3855,26
g3212,9
g3200,9
g5593,64
g5590,64
g4044,64
g414[IL],1
g4035,64
g434[IL],1
g5936,64
g5668,56
g5395,53
g49[IL],1
g370[IL],1
g4580,20
g1624,4
I7587,64
g5599,64
g5371,50
g4911,47
g152[IL],1
g1423,4
g157[IL],1
g716,3
g5512,64
g1574,10
g2178,7
g5438,64
g3622,13
g6740,64
g4532,22
g2085,8
g2293,5
g5860,64
g4946,64
g6718,64
I8888,64
I8891,64
g6754,64
g6750,64
g5601,64
g5373,50
g4929,47
g2018,7
g166[IL],1
g1633,5
g5518,64
g512[IL],1
g532[IL],1
g5942,64
g5675,56
g5407,53
g64[IL],1
g382[IL],1
g4592,26
g3551,13
I7596,64
g6259,64
g6231,64
g5940,64
g5673,56
g5403,53
g59[IL],1
g378[IL],1
g4588,24
g2937,10
I7593,64
g2171,6
g3979,22
I5657,45
g3983,22
g4941,64
g4835,49
g2954,8
g1564,4
g2113,12
I3284,5
g4948,64
g6719,64
g3733,18
g4092,18
g4080,18
g4314,19
g4328,19
g4334,19
g2955,9
g1088,3
g4819,64
g4769,64
g2215,5
g2197,5
g2179,5
g2981,6
g3007,6
g3518,28
g3521,27
g3526,27
g3023,6
g1931,7
g1792,5
g2915,8
I2913,6
g951,2
g3215,14
g4598,30
g1417,5
g4253,23
g332[IL],1
g873,2
g301,1
g835,2
g1378,5
I2414,4
g4214,25
g293[IL],1
g551[IL],1
g1030,3
I2050,2
g996,3
g1514,7
g1001,3
g1006,3
I2037,2
I2053,2
g1043,2
g965,3
g980,3
g1011,3
g564,1
g545[IL],1
I2033,2
g679[IL],1
I2165,2
g1884,5
I2979,4
g297[IL],1
g554[IL],1
g1763,5
g1358,4
g5152,60
g5156,59
g3896,26
g2594,9
g3083,8
g5189,64
g5269,52
I8210,64
I8211,64
g3247,9
I5242,19
g3877,26
g1740,4
g2588,9
I2154,2
g14[IL],1
g3150,9
g1928,7
g3162,9
g2914,8
I3665,6
I2376,4
I2399,4
I2385,4
g1835,7
g5190,60
g5164,59
g3891,26
g2591,9
g5185,64
g5198,52
I7971,64
I7972,64
g3869,26
g3216,9
g945,2
g1233,3
g1410,4
g1473,19
g1470,19
I1952,4
I1951,3
g926,6
g950,6
I3961,8
g2245,5
g2256,5
g2268,5
g2276,5
g2473,7
g2497,7
g2544,7
I2671,4
g2234,5
g2370,7
g212[IL],1
g2397,7
g218[IL],1
g2422,7
g224[IL],1
g2449,7
g230[IL],1
g839,2
g2356,6
g269[IL],1
g2944,9
g2940,9
I3304,5
g677[IL],1
g283[IL],1
g1046,2
g563,1
g548[IL],1
I2373,4
I2364,4
I1850,2
g119[IL],1
g1802,4
g921,2
g1756,4
g4936,64
g4831,49
g2952,8
g1557,4
g4767,64
g2968,6
g2976,6
g3002,6
g971,2
g4511,22
g4086,18
g4074,18
g4068,18
g4302,19
g4309,19
g4323,19
g2953,9
I5648,46
g3968,22
I5647,45
g4156,36
g3378,18
g1491,4
g3701,13
g2515,6
g4518,22
g3719,9
g3714,9
g284[IL],1
g285[IL],1
g286[IL],1
g287[IL],1
g288[IL],1
g289[IL],1
g290[IL],1
g291[IL],1
g292[IL],1
I2041,2
