CLUSTER ROOT NODE,CLUSTER SIZE
U13607[OL],64
U13606[OL],64
U13605[OL],64
U13604[OL],64
U13603[OL],64
U13602[OL],64
U13601[OL],64
U6503[OL],64
U6502[OL],64
U6501[OL],64
U6500[OL],64
U6499[OL],64
U6498[OL],64
U6497[OL],64
U3540[OL],64
U6496[OL],64
U6495[OL],64
U2093[OL],64
U2053[OL],64
U4874[OL],64
U12855[OL],64
U12863[OL],64
U2247[OL],64
U2245[OL],64
U2250[OL],64
U2249[OL],64
U12864[OL],64
U12854[OL],64
U12869[OL],64
U12859[OL],64
U12866[OL],64
U2243[OL],64
U12871[OL],64
U12860[OL],64
U12892[OL],64
U12870[OL],64
U12856[OL],64
U12890[OL],64
U12893[OL],64
U2066[OL],64
U4813[OL],64
U4814[OL],64
U4815[OL],64
U4816[OL],64
U5199[OL],64
U5200[OL],64
U5198[OL],64
U5224[OL],64
U5302[OL],64
U5282[OL],64
U12902[OL],64
U12903[OL],64
U12872[OL],64
U12873[OL],64
U12874[OL],64
U12875[OL],64
U12876[OL],64
U12877[OL],64
U12878[OL],64
U12879[OL],64
U12880[OL],64
U12881[OL],64
U12882[OL],64
U12883[OL],64
U12888[OL],64
U12884[OL],64
U12887[OL],64
U12885[OL],64
U12886[OL],64
U6494[OL],64
U6493[OL],64
U6492[OL],64
U6491[OL],64
U13600[OL],64
U13599[OL],64
U13598[OL],64
U13597[OL],64
U13596[OL],64
U13595[OL],64
U13594[OL],64
U13593[OL],64
U13592[OL],64
U6490[OL],64
U6489[OL],64
U6488[OL],64
U6487[OL],64
U6486[OL],64
U13591[OL],64
U6485[OL],64
U13590[OL],64
U6484[OL],64
U6483[OL],64
U13589[OL],64
U13588[OL],64
U13587[OL],64
U13586[OL],64
U13585[OL],64
U13584[OL],64
U13583[OL],64
U6482[OL],64
U6481[OL],64
U5317[OL],64
U12889[OL],3
U2244[OL],64
U5201[OL],64
U2241[OL],64
U2246[OL],64
U4873[OL],64
U12901[OL],64
U12868[OL],64
U12867[OL],64
U12865[OL],64
U4860[OL],64
U2242[OL],64
U12900[OL],64
U12862[OL],64
U12891[OL],64
U12899[OL],64
U12861[OL],64
U5202[OL],64
U2248[OL],64
U12858[OL],64
U4885[OL],64
U12898[OL],64
U3392[OL],64
U12857[OL],64
U12897[OL],64
U12896[OL],64
U12853[OL],64
U12895[OL],64
U5203[OL],64
U12894[OL],64
U5210[OL],64
U9613[OL],64
U4404[OL],37
U4407[OL],64
U5348[OL],64
U13021[OL],64
U2002[OL],64
U1922[OL],64
U2136[OL],64
U13022[OL],64
U13023[OL],64
U4396[OL],64
U5437[OL],64
U4394[OL],64
U5339[OL],64
U1926[OL],64
U4399[OL],64
U13024[OL],64
U4388[OL],64
U2102[OL],64
U5435[OL],64
U1950[OL],64
U1956[OL],64
U441[OL],64
U2134[OL],64
U4402[OL],64
U4386[OL],64
U4385[OL],64
U5433[OL],64
U4585[OL],64
U2119[OL],64
U4384[OL],64
U6478[OL],64
U12972[OL],64
U13580[OL],64
U13579[OL],64
U12991[OL],64
U12992[OL],64
U12993[OL],64
U12994[OL],64
U12995[OL],64
U12996[OL],64
U12997[OL],64
U12998[OL],64
U12999[OL],64
U13000[OL],64
U13001[OL],64
U13002[OL],64
U13003[OL],64
U13004[OL],64
U13005[OL],64
U13006[OL],64
U13007[OL],64
U13008[OL],64
U13009[OL],64
U13010[OL],64
U13011[OL],64
U13012[OL],64
U13013[OL],64
U13014[OL],64
U13015[OL],64
U13016[OL],64
U13017[OL],64
U13018[OL],64
U13019[OL],64
U13020[OL],64
U13578[OL],64
U13577[OL],64
U13576[OL],64
U13575[OL],64
U13574[OL],64
U13573[OL],64
U13572[OL],64
U13571[OL],64
U13570[OL],64
U13569[OL],64
U13568[OL],64
U13567[OL],64
U13566[OL],64
U13565[OL],64
U13564[OL],64
U13563[OL],64
U13562[OL],64
U6477[OL],64
U13561[OL],64
U13560[OL],64
U13559[OL],64
U13558[OL],64
U6476[OL],64
U6475[OL],64
U6474[OL],64
U6473[OL],64
U6472[OL],64
U6471[OL],64
U6470[OL],64
U6469[OL],64
U13557[OL],64
U6468[OL],64
U13556[OL],64
U13555[OL],64
U13554[OL],64
U13553[OL],64
U13552[OL],64
U13551[OL],64
U13550[OL],64
U13549[OL],64
U13548[OL],64
U13547[OL],64
U13546[OL],64
U13545[OL],64
U13544[OL],64
U13543[OL],64
U13542[OL],64
U13541[OL],64
U13540[OL],64
U6467[OL],64
U13539[OL],64
U13538[OL],64
U13537[OL],64
U13536[OL],64
U6466[OL],64
U6465[OL],64
U6464[OL],64
U6463[OL],64
U6462[OL],64
U3486[OL],64
U6461[OL],64
U6460[OL],64
U13535[OL],64
U6459[OL],64
U2090[OL],64
U2010[OL],64
U2235[OL],64
U12943[OL],64
U12949[OL],64
U12947[OL],64
U2233[OL],64
U2240[OL],64
U12944[OL],64
U12950[OL],64
U12942[OL],64
U12954[OL],64
U12946[OL],64
U12952[OL],64
U2239[OL],64
U12973[OL],64
U12976[OL],64
U2030[OL],64
U12974[OL],64
U12978[OL],64
U12975[OL],64
U12977[OL],64
U2029[OL],64
U4929[OL],64
U1957[OL],64
U4931[OL],64
U5193[OL],64
U5188[OL],64
U5189[OL],64
U1970[OL],64
U1969[OL],64
U2138[OL],64
U2003[OL],64
U12989[OL],64
U12990[OL],64
U12955[OL],64
U12956[OL],64
U12957[OL],64
U12958[OL],64
U12959[OL],64
U12960[OL],64
U12961[OL],64
U12962[OL],64
U12963[OL],64
U12964[OL],64
U12965[OL],64
U12966[OL],64
U12967[OL],64
U12968[OL],64
U12969[OL],64
U12970[OL],64
U12971[OL],64
U13534[OL],64
U4981[OL],64
U13533[OL],64
U13532[OL],64
U13531[OL],64
U13530[OL],64
U13529[OL],64
U4986[OL],64
U13528[OL],64
U13527[OL],64
U13526[OL],64
U13525[OL],64
U13524[OL],64
U13523[OL],64
U13522[OL],64
U13521[OL],64
U4990[OL],64
U4982[OL],64
U13520[OL],64
U4984[OL],64
U4983[OL],64
U4989[OL],64
U4988[OL],64
U13519[OL],64
U13518[OL],64
U13517[OL],64
U13516[OL],64
U13515[OL],64
U13514[OL],64
U13513[OL],64
U13512[OL],64
U13511[OL],64
U5195[OL],64
U12940[OL],3
U12988[OL],64
U5194[OL],64
U2229[OL],64
U2234[OL],64
U5026[OL],64
U12987[OL],64
U2236[OL],64
U12953[OL],64
U12951[OL],64
U12986[OL],64
U12985[OL],64
U12984[OL],64
U2237[OL],64
U12948[OL],64
U12983[OL],64
U4390[OL],64
U5192[OL],64
U2230[OL],64
U12945[OL],64
U12982[OL],64
U2231[OL],64
U5191[OL],64
U2238[OL],64
U12981[OL],64
U12980[OL],64
U12941[OL],64
U2232[OL],64
U5196[OL],64
U12979[OL],64
U5204[OL],64
U2861[OL],64
U13099[OL],34
U13098[OL],49
U4440[OL],61
U4439[OL],64
U4438[OL],64
U4437[OL],64
U4441[OL],64
U4443[OL],64
U5436[OL],64
U4418[OL],64
U4419[OL],64
U4420[OL],64
U4421[OL],64
U4425[OL],64
U4426[OL],64
U4430[OL],64
U4412[OL],64
U4413[OL],64
U4431[OL],64
U4432[OL],64
U5389[OL],64
U4433[OL],64
U4655[OL],64
U4436[OL],64
U4656[OL],64
U5170[OL],64
U4691[OL],64
U5375[OL],64
U5169[OL],64
U5382[OL],64
U4410[OL],64
U4409[OL],64
U13507[OL],64
U13506[OL],64
U13058[OL],64
U13059[OL],64
U13060[OL],64
U13061[OL],64
U13062[OL],64
U13063[OL],64
U13064[OL],64
U13065[OL],64
U13066[OL],64
U13067[OL],64
U13068[OL],64
U13069[OL],64
U13070[OL],64
U13071[OL],64
U13072[OL],64
U13073[OL],64
U13074[OL],64
U13075[OL],64
U13076[OL],64
U13077[OL],64
U13078[OL],64
U13079[OL],64
U13080[OL],64
U13081[OL],64
U13082[OL],64
U13083[OL],64
U13084[OL],64
U13085[OL],64
U13086[OL],64
U13087[OL],64
U2077[OL],64
U13054[OL],64
U2074[OL],64
U2071[OL],64
U4784[OL],64
U4780[OL],64
U4796[OL],64
U4777[OL],64
U13057[OL],64
U4757[OL],64
U4753[OL],64
U4765[OL],64
U2083[OL],64
U4762[OL],64
U4770[OL],64
U13033[OL],64
U5360[OL],64
U4750[OL],64
U4773[OL],64
U2087[OL],64
U13043[OL],64
U13042[OL],64
U13041[OL],64
U5182[OL],64
U5183[OL],64
U5184[OL],64
U5308[OL],64
U1951[OL],64
U5327[OL],64
U5292[OL],64
U13505[OL],64
U13504[OL],64
U2078[OL],64
U13053[OL],64
U2075[OL],64
U2072[OL],64
U4783[OL],64
U4779[OL],64
U4795[OL],64
U4776[OL],64
U13056[OL],64
U4756[OL],64
U4752[OL],64
U4764[OL],64
U2084[OL],64
U4761[OL],64
U4769[OL],64
U13034[OL],64
U5359[OL],64
U4749[OL],64
U4772[OL],64
U2088[OL],64
U13046[OL],64
U13045[OL],64
U13044[OL],64
U5178[OL],64
U5179[OL],64
U5180[OL],64
U5307[OL],64
U1952[OL],64
U5326[OL],64
U5294[OL],64
U13503[OL],64
U13502[OL],64
U2079[OL],64
U13028[OL],64
U2076[OL],64
U2073[OL],64
U4782[OL],64
U4778[OL],64
U4794[OL],64
U4775[OL],64
U13055[OL],64
U4755[OL],64
U4751[OL],64
U4763[OL],64
U4767[OL],64
U4760[OL],64
U4768[OL],64
U4650[OL],64
U5358[OL],64
U4748[OL],64
U4771[OL],64
U4743[OL],64
U5304[OL],64
U4692[OL],64
U5262[OL],64
U5316[OL],64
U5042[OL],64
U5261[OL],64
U5301[OL],64
U1971[OL],64
U1948[OL],64
U5293[OL],64
U13026[OL],64
U13025[OL],64
U1973[OL],64
U13052[OL],64
U13051[OL],64
U13050[OL],64
U13049[OL],64
U13048[OL],64
U13047[OL],64
U13092[OL],64
U13093[OL],64
U13094[OL],64
U13095[OL],64
U13096[OL],64
U13097[OL],64
U13040[OL],64
U13039[OL],64
U13038[OL],64
U13037[OL],64
U13036[OL],64
U2068[OL],64
U2227[OL],64
U1972[OL],64
U4411[OL],3
U13035[OL],64
U1974[OL],64
U4793[OL],64
U5186[OL],64
U4791[OL],64
U443[OL],64
U5176[OL],64
U13032[OL],64
U5175[OL],64
U4787[OL],64
U4754[OL],64
U13091[OL],64
U1975[OL],64
U13031[OL],64
U13090[OL],64
U13030[OL],64
U5174[OL],64
U13029[OL],64
U1976[OL],64
U13089[OL],64
U13088[OL],64
U1977[OL],64
U13027[OL],64
U4792[OL],64
U444[OL],64
U2228[OL],64
U4649[OL],64
U5173[OL],64
U4774[OL],64
U1929[OL],64
U3147[OL],64
U16391,64
P2_ADDR_REG_18_[IL],1
U16388,64
P2_ADDR_REG_17_[IL],1
U16363,64
P2_ADDR_REG_16_[IL],1
U16366,64
P2_ADDR_REG_15_[IL],1
U16369,64
P2_ADDR_REG_14_[IL],1
U16372,64
U16360,64
U16359,64
U13176,2
U13477,64
P2_ADDR_REG_13_[IL],1
U16375,64
U13892,64
P2_ADDR_REG_12_[IL],1
U16378,64
U13469,64
U13470,64
U13471,64
U13472,64
U13888,64
P2_ADDR_REG_11_[IL],1
U16381,64
U13884,64
P2_ADDR_REG_10_[IL],1
U16384,64
U13880,64
P2_ADDR_REG_9_[IL],1
U16275,64
U13857,64
U13473,64
P2_ADDR_REG_8_[IL],1
U16283,64
U13853,64
P2_ADDR_REG_7_[IL],1
U16286,57
U13849,64
P2_ADDR_REG_6_[IL],1
U16289,50
U13124,64
U13845,64
U13844,64
U16403,64
U16400,64
U16399,64
P2_ADDR_REG_5_[IL],1
U16292,43
U13841,64
P2_ADDR_REG_4_[IL],1
U16295,36
U13837,58
P2_ADDR_REG_3_[IL],1
U13834,45
U16298,29
U16410,64
U16407,64
U16406,64
U13833,38
P2_ADDR_REG_2_[IL],1
U16301,22
U13108,24
U13161,2
U13157,2
U2201,18
P2_ADDR_REG_1_[IL],1
U13105,9
U16303,12
U2749,12
U13153,2
U2747,5
P1_ADDR_REG_1_[IL],1
U13104,2
U16438,64
U16435,64
U16434,64
P1_ADDR_REG_0_[IL],1
U13475,64
U13476,64
U13459,64
U16445,64
U16442,64
U16441,64
P2_ADDR_REG_0_[IL],1
U13827,4
U13460,63
U13141,2
U16280,64
U16277,64
U16276,64
U13461,56
U13462,49
U13463,42
U13464,35
U13465,28
U16300,19
U2748,19
U13133,2
U16318,62
U16315,59
U16314,59
U13654,6
U13653,6
U13111,19
U16325,55
U16322,52
U16321,52
U13814,15
P1_ADDR_REG_2_[IL],1
U13106,2
U2521,4
U13121,2
U16336,38
U13652,6
P1_ADDR_REG_3_[IL],1
P3_ADDR_REG_3_[IL],1
U13110,2
U13117,2
U13113,2
U12889,2
P1_IR_REG_2_[IL],1
P1_STATE_REG[IL],1
U13777,4
P1_IR_REG_0_[IL],1
P1_IR_REG_1_[IL],1
U16254,7
U3101,5
P1_IR_REG_3_[IL],1
U16252,7
U4917,20
U16251,16
U3298,14
SI_1_,1
U7228,3
SI_4_,1
SI_0_,1
U11332,20
U16250,7
U16249,16
U5466,2
P1_DATAO_REG_2_[IL],1
P2_DATAO_REG_2_[IL],1
P1_DATAO_REG_1_[IL],1
P2_DATAO_REG_1_[IL],1
P2_DATAO_REG_0_[IL],1
P1_DATAO_REG_0_[IL],1
U5458,2
P1_DATAO_REG_5_[IL],1
P2_DATAO_REG_5_[IL],1
SI_3_,1
SI_2_,1
P1_DATAO_REG_4_[IL],1
P2_DATAO_REG_4_[IL],1
U5467,2
SI_5_,1
U16248,7
U16247,23
U16246,16
U7230,19
P1_DATAO_REG_3_[IL],1
P2_DATAO_REG_3_[IL],1
SI_6_,1
P1_DATAO_REG_6_[IL],1
P2_DATAO_REG_6_[IL],1
U6327,17
U16245,7
U16244,16
U16243,25
U7233,19
U7223,19
U11422,20
U11421,20
U2744,20
U2743,19
U5469,2
U11419,13
U11418,13
U16242,7
U16241,16
U16240,28
U7243,19
U2742,19
U2741,35
U7520,21
U7203,31
SI_7_,1
P1_DATAO_REG_7_[IL],1
P2_DATAO_REG_7_[IL],1
U3389,28
U1669,20
U781,19
U6323,17
P2_RD_REG[IL],1
P1_RD_REG[IL],1
U6916,31
U11961,13
U3268,27
U3944,19
U11441,20
U2520,20
U4064,20
U3596,6
U13175,2
U13174,2
P3_ADDR_REG_19_[IL],1
U6915,49
U11448,62
U2740,19
U7264,19
U6927,21
U6914,53
U7513,23
U7280,39
U11592,23
U3269,34
U6517,19
U4300,19
U6325,17
U6913,41
U12018,13
U2739,19
U7154,19
U5502,19
U7282,21
U744,48
U7273,21
U4287,17
U16229,39
U16228,7
U16227,16
U11602,20
U11601,20
U3272,29
U7495,19
U11411,13
U11410,13
U6912,62
U6929,22
U6525,61
U6527,30
U5485,2
U4342,11
P1_DATAO_REG_11_[IL],1
U6321,11
P2_DATAO_REG_11_[IL],1
SI_8_,1
SI_10_,1
P1_DATAO_REG_10_[IL],1
P2_DATAO_REG_10_[IL],1
SI_9_,1
P1_DATAO_REG_9_[IL],1
P2_DATAO_REG_9_[IL],1
P1_DATAO_REG_8_[IL],1
P2_DATAO_REG_8_[IL],1
U4301,17
U11415,13
U11414,13
U16221,16
U16222,7
U16223,45
U2735,20
U7481,19
U7483,22
U7312,19
U2736,19
U2737,20
U5484,64
U3398,51
U1661,20
U5503,2
P1_DATAO_REG_13_[IL],1
P2_DATAO_REG_13_[IL],1
SI_12_,1
P1_DATAO_REG_12_[IL],1
P2_DATAO_REG_12_[IL],1
U6911,64
U5505,2
U11472,18
U7313,19
U4031,27
U6344,17
SI_16_,1
U2734,19
U3440,31
U5548,51
U11322,42
U16217,7
U16216,16
U11615,20
U11614,20
U6931,19
U7538,21
U7306,32
U7540,19
U4275,19
U7224,20
U6910,48
U12048,13
U3273,41
U4133,39
U2518,19
U5519,19
U7316,31
U11318,44
U16214,7
U16213,16
U6353,23
U2406,41
U2517,37
U4227,39
U11508,20
U11507,20
U16212,7
U16211,16
U5280,50
U7329,19
U3274,31
U7325,19
U11488,20
U11487,20
U726,28
U7326,21
U7225,28
U1133,52
U16210,7
U16209,16
U6545,23
U3942,44
U1781,55
U11465,13
U11315,50
U16208,7
U16207,16
SI_22_,1
U16884,18
U6351,17
U13189,2
U6529,58
U2405,64
U2515,64
U4257,64
U11313,54
U16206,7
U16205,16
U11494,23
U11496,20
U11495,20
U1134,55
U16204,7
U16203,16
U12836,24
U11491,18
U5376,23
SI_23_,1
U5522,2
U3833,21
U7231,21
U7244,19
U11310,55
U16202,7
U16201,16
U6980,22
U502,21
U7388,19
U2730,20
U5361,19
U7386,21
U1135,57
U16200,7
U16199,16
U9077,30
U16921,20
U16920,20
U7389,31
U9078,19
U6681,27
U3444,28
U6908,64
U1480,40
U6356,17
U12837,2
U2514,36
U3275,31
SI_27_,1
U5844,21
U12835,18
U9140,36
P1_ADDR_REG_19_[IL],1
P2_ADDR_REG_19_[IL],1
U6907,63
U12712,13
U9143,23
U7383,43
U4103,49
U11360,42
U12180,23
U6906,61
U12711,13
U5540,2
U6354,17
U5535,55
U11518,18
U7188,21
U3837,13
U12820,59
U12076,13
U16954,20
U16953,20
U7395,64
U7391,19
U6987,21
U8797,23
U1137,53
U12709,13
U6360,21
U1654,64
SI_30_,1
U6359,17
U5352,2
U11528,18
U11532,22
U11402,7
U4721,64
P1_D_REG_0_[IL],1
P1_B_REG[IL],1
U17353,4
P1_IR_REG_31_[IL],1
U11947,4
P1_IR_REG_25_[IL],1
P1_IR_REG_24_[IL],1
U7010,2
U3299,4
P1_IR_REG_23_[IL],1
U5719,2
U13344,2
U11952,4
U530,48
P1_IR_REG_26_[IL],1
U6956,2
U2519,4
U885,5
P1_IR_REG_17_[IL],1
P1_IR_REG_18_[IL],1
U4720,64
P1_D_REG_1_[IL],1
P1_D_REG_2_[IL],1
P1_IR_REG_11_[IL],1
P1_IR_REG_9_[IL],1
P1_IR_REG_16_[IL],1
P1_D_REG_3_[IL],1
P1_D_REG_4_[IL],1
P1_D_REG_5_[IL],1
P1_D_REG_6_[IL],1
P1_D_REG_7_[IL],1
P1_D_REG_8_[IL],1
P1_D_REG_9_[IL],1
P1_D_REG_10_[IL],1
P1_D_REG_11_[IL],1
P1_D_REG_12_[IL],1
P1_D_REG_13_[IL],1
P1_D_REG_14_[IL],1
P1_D_REG_15_[IL],1
P1_D_REG_16_[IL],1
P1_D_REG_17_[IL],1
P1_D_REG_18_[IL],1
P1_D_REG_19_[IL],1
P1_D_REG_20_[IL],1
P1_D_REG_21_[IL],1
P1_D_REG_22_[IL],1
P1_D_REG_23_[IL],1
P1_D_REG_24_[IL],1
P1_D_REG_25_[IL],1
P1_D_REG_26_[IL],1
P1_D_REG_27_[IL],1
P1_D_REG_28_[IL],1
P1_D_REG_29_[IL],1
P1_D_REG_30_[IL],1
P1_D_REG_31_[IL],1
U3095,64
U9627,64
U9628,64
U5793,64
U8383,49
U11965,4
U5799,64
U3707,64
U5783,64
U11966,4
U8866,64
U8867,64
U15446,64
U482,64
U9693,64
U17355,64
U4719,64
U8553,64
U4512,2
U5714,40
P1_IR_REG_21_[IL],1
U6955,2
P1_IR_REG_20_[IL],1
U3754,6
U4173,11
U6617,4
U3634,54
U6399,49
U11969,4
U437,64
U8481,62
U8482,62
U8479,63
U8480,63
U6402,64
P1_REG0_REG_0_[IL],1
U8362,64
U597,34
P1_IR_REG_19_[IL],1
U17753,64
U8858,64
U3093,64
U3092,64
U9632,64
U9630,64
U9631,64
U4383,64
U7432,31
U3355,18
U5463,2
U6229,7
P1_REG1_REG_1_[IL],1
P1_REG2_REG_1_[IL],1
P1_REG0_REG_1_[IL],1
U3764,60
P1_REG3_REG_1_[IL],1
U16267,64
U15444,64
P1_IR_REG_27_[IL],1
U3611,7
U11958,4
U2727,52
U11957,52
U5722,56
U11975,52
U6401,51
U17751,64
U3089,64
U3088,64
U9634,64
U9635,64
U9636,64
U13449,64
U3470,64
U5784,64
U8453,64
U8454,64
U3898,64
U8469,64
U3783,64
U7434,40
P1_REG1_REG_2_[IL],1
P1_REG2_REG_2_[IL],1
P1_REG0_REG_2_[IL],1
P1_REG3_REG_2_[IL],1
U11986,64
U11985,64
U11971,3
U1797,49
P1_IR_REG_30_[IL],1
U5721,2
U2516,4
U3100,4
U6627,14
U2732,3
U1649,41
U7174,19
U7424,31
U17749,64
U3085,64
U3084,64
U4876,64
U8870,64
U5740,64
U8459,64
U8871,64
U16170,64
U8852,64
U8851,64
U8869,64
U5786,64
U8880,64
U9637,64
U12106,64
U12105,64
U17747,64
U3081,64
U16192,64
U4864,64
U11222,64
U8884,64
U8881,64
U5789,64
U715,64
U3784,64
U5788,64
U5741,64
U8849,64
U1693,64
U8458,62
U8457,62
U3765,61
U3763,61
U17745,64
U3078,64
U3077,64
U6712,64
U9642,64
U5281,64
U15588,64
U8930,64
U7150,64
U8886,64
U4026,64
U8892,64
U8505,64
U5742,64
U4223,64
U5363,64
U4372,64
U17743,64
U475,64
U3074,64
U3073,64
U4841,64
U16147,64
U2042,64
U15590,64
U4371,64
U3467,47
U957,64
U3897,64
U3616,60
U17741,64
U3071,64
U3070,64
U16137,64
U16136,64
U9645,64
U4819,64
U6671,64
U15586,64
U9611,64
U8895,64
U1499,64
U1498,64
U8890,64
U8368,64
U4467,64
U5744,64
U4025,64
U8888,64
U3501,64
U5743,64
U8425,64
U11404,13
U17739,64
U3067,64
U3066,64
U6713,64
U9646,64
U16126,64
U2501,64
U6312,64
U5797,64
U15589,64
U11344,64
U4495,64
U1894,64
U4469,64
U8442,64
U17737,64
U3063,64
U3062,64
U9648,64
U6714,64
U7056,64
U4848,64
U7054,64
U11348,64
U4456,64
U5747,64
U16117,64
U7057,64
U8427,64
U8428,64
U3987,64
U8506,64
U8508,64
U3356,64
U17735,64
U3059,64
U3058,64
U17636,64
U1427,64
U9652,64
U8927,64
U9650,64
U8913,64
U8915,64
U9565,64
U1002,64
U16112,64
U16111,64
U7015,64
U16106,64
U16105,64
U16104,64
U17733,64
U3055,64
U3054,64
U3053,64
U16098,64
U16097,64
U16096,64
U1426,64
U8910,64
U8923,64
U8911,64
U8924,64
U2400,64
U4508,64
U3721,64
U5794,64
U15587,64
U8933,64
U1496,64
U3842,64
U720,64
U8936,64
U2401,64
U5739,64
U8931,64
U8932,64
U5441,64
U8928,64
U8926,64
U6673,64
U1769,64
U1119,64
U3347,64
U4373,64
U17731,64
U3051,64
U3050,64
U17629,64
U6716,64
U9654,64
U4708,64
U8945,64
U8944,64
U4825,64
U7153,64
U15585,64
U2745,20
U11542,20
U17729,64
U3047,64
U3046,64
U16059,64
U16072,64
U16071,64
U2043,64
U16070,64
U3371,64
U1495,64
U8946,64
U11403,13
U17727,64
U3043,64
U474,64
U9659,64
U1424,64
U9657,64
U16051,64
U16050,64
U9656,64
U8973,64
U1767,64
U1768,64
U9661,64
U9660,64
U5335,64
U8887,64
U6674,64
U3580,64
U3881,64
U8961,64
U8941,64
U8942,64
U8937,64
U757,64
U756,64
U3796,64
U5798,64
U2351,64
U17725,64
U3040,64
U3039,64
U3038,64
U9664,64
U9665,64
U9666,64
U5968,64
U2500,64
U2499,64
U8958,64
U3817,64
U8978,64
U5815,64
U6676,64
U8976,64
U1422,64
U1423,64
U5395,64
U8975,64
U7070,64
U8956,64
U1883,64
U6670,64
U8874,64
U17723,64
U3036,64
U3035,64
U3034,64
U9559,64
U6705,64
U5969,64
U4879,64
U4472,64
U8966,64
U6675,64
U3980,64
U3979,64
U1118,64
U8971,64
U4474,64
U3206,64
U4068,64
U17721,64
U3032,64
U3031,64
U3030,64
U6718,64
U6719,64
U9671,64
U16007,64
U16006,64
U16005,64
U16004,64
U7156,64
U16013,64
U16012,64
U3205,64
U5811,64
U8985,64
U8542,64
U6637,64
U1643,64
U7277,56
U1662,64
U17719,64
U3028,64
U3027,64
U3026,64
U1758,64
U5807,64
U2496,64
U9006,64
U9679,64
U3302,64
U8990,64
U3303,64
U8989,64
U4125,64
U1876,64
U8991,64
U1875,64
U11369,64
U9674,64
U15994,64
U9672,64
U6677,64
U7099,64
U3562,64
U17717,64
U3024,64
U16190,64
U5810,64
U3524,64
U8805,64
U9008,64
U9682,64
U2044,64
U464,64
U4689,64
U4690,64
U15973,64
U4856,64
U3790,64
U15974,64
U718,64
U3788,64
U3887,64
U3888,64
U17715,64
U3021,64
U3020,64
U9686,64
U9687,64
U5970,64
U9016,64
U3565,64
U3886,64
U3469,64
U4478,64
U15969,64
U9562,64
U2395,64
U4836,64
U15962,64
U4835,64
U1504,64
U2056,64
U4855,64
U2057,64
U3789,64
U11350,64
U11351,64
U7169,64
U9005,64
U17713,64
U3017,64
U16188,64
U9691,64
U1757,64
U3204,64
U9028,64
U9022,64
U9031,64
U3664,64
U5825,64
U4832,64
U4834,64
U4458,64
U1644,64
U12818,64
U11302,64
U11301,64
U11300,64
U11270,64
U11269,64
U11266,64
U9037,64
U11264,64
U6141,64
U2394,64
U9040,64
U3945,64
U9024,64
U8813,64
U9023,64
U9000,64
U8808,64
U6162,64
U9702,64
U3924,64
U1878,64
U1772,64
U3880,64
U833,64
U4069,64
U1086,64
U1087,64
U11621,64
U439,64
U681,64
U11363,64
U4116,64
U9038,64
U848,64
U7162,64
U8688,64
U1877,64
U8586,64
U8587,64
U4084,64
U4126,64
U8596,64
U5803,64
U6643,64
U8616,64
U11370,64
U12816,64
U11299,64
U11298,64
U11297,64
U1143,64
U6165,64
